,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
86,ica,ridge,ADNI,9,partial correlation,114,0.65,40
87,ica,svc_l1,ADNI,9,tangent,114,0.79583333,40
88,ica,svc_l2,ADNI,9,tangent,114,0.68333333,40
89,ica,ridge,ADNI,9,tangent,114,0.66666667,40
90,ica,svc_l1,ADNI,10,correlation,101,0.60416667,40
91,ica,svc_l2,ADNI,10,correlation,101,0.67083333,40
92,ica,ridge,ADNI,10,correlation,101,0.66666667,40
93,ica,svc_l1,ADNI,10,partial correlation,101,0.52083333,40
94,ica,svc_l2,ADNI,10,partial correlation,101,0.6625,40
95,ica,ridge,ADNI,10,partial correlation,101,0.65833333,40
96,ica,svc_l1,ADNI,10,tangent,101,0.5375,40
97,ica,svc_l2,ADNI,10,tangent,101,0.6875,40
98,ica,ridge,ADNI,10,tangent,101,0.70416667,40
99,ica,svc_l1,ADNI,11,correlation,106,0.80416667,40
100,ica,svc_l2,ADNI,11,correlation,106,0.80833333,40
101,ica,ridge,ADNI,11,correlation,106,0.80416667,40
102,ica,svc_l1,ADNI,11,partial correlation,106,0.5375,40
103,ica,svc_l2,ADNI,11,partial correlation,106,0.78333333,40
104,ica,ridge,ADNI,11,partial correlation,106,0.78333333,40
105,ica,svc_l1,ADNI,11,tangent,106,0.6125,40
106,ica,svc_l2,ADNI,11,tangent,106,0.85,40
107,ica,ridge,ADNI,11,tangent,106,0.8625,40
108,ica,svc_l1,ADNI,12,correlation,108,0.6125,40
109,ica,svc_l2,ADNI,12,correlation,108,0.6625,40
110,ica,ridge,ADNI,12,correlation,108,0.65,40
111,ica,svc_l1,ADNI,12,partial correlation,108,0.54166667,40
112,ica,svc_l2,ADNI,12,partial correlation,108,0.5125,40
113,ica,ridge,ADNI,12,partial correlation,108,0.5125,40
114,ica,svc_l1,ADNI,12,tangent,108,0.64583333,40
115,ica,svc_l2,ADNI,12,tangent,108,0.67083333,40
116,ica,ridge,ADNI,12,tangent,108,0.6625,40
117,ica,svc_l1,ADNI,13,correlation,104,0.62083333,40
118,ica,svc_l2,ADNI,13,correlation,104,0.57916667,40
119,ica,ridge,ADNI,13,correlation,104,0.57083333,40
120,ica,svc_l1,ADNI,13,partial correlation,104,0.69583333,40
121,ica,svc_l2,ADNI,13,partial correlation,104,0.64166667,40
122,ica,ridge,ADNI,13,partial correlation,104,0.64166667,40
123,ica,svc_l1,ADNI,13,tangent,104,0.65,40
124,ica,svc_l2,ADNI,13,tangent,104,0.62916667,40
125,ica,ridge,ADNI,13,tangent,104,0.625,40
126,ica,svc_l1,ADNI,14,correlation,100,0.53333333,40
127,ica,svc_l2,ADNI,14,correlation,100,0.70833333,40
128,ica,ridge,ADNI,14,correlation,100,0.70833333,40
129,ica,svc_l1,ADNI,14,partial correlation,100,0.66666667,40
130,ica,svc_l2,ADNI,14,partial correlation,100,0.64583333,40
131,ica,ridge,ADNI,14,partial correlation,100,0.64583333,40
132,ica,svc_l1,ADNI,14,tangent,100,0.625,40
133,ica,svc_l2,ADNI,14,tangent,100,0.72916667,40
134,ica,ridge,ADNI,14,tangent,100,0.74166667,40
135,ica,svc_l1,ADNI,15,correlation,102,0.52916667,40
136,ica,svc_l2,ADNI,15,correlation,102,0.725,40
137,ica,ridge,ADNI,15,correlation,102,0.75,40
138,ica,svc_l1,ADNI,15,partial correlation,102,0.5875,40
139,ica,svc_l2,ADNI,15,partial correlation,102,0.75416667,40
140,ica,ridge,ADNI,15,partial correlation,102,0.75416667,40
141,ica,svc_l1,ADNI,15,tangent,102,0.70833333,40
142,ica,svc_l2,ADNI,15,tangent,102,0.8,40
143,ica,ridge,ADNI,15,tangent,102,0.77083333,40
144,ica,svc_l1,ADNI,16,correlation,106,0.63333333,40
145,ica,svc_l2,ADNI,16,correlation,106,0.8,40
146,ica,ridge,ADNI,16,correlation,106,0.77916667,40
147,ica,svc_l1,ADNI,16,partial correlation,106,0.4625,40
148,ica,svc_l2,ADNI,16,partial correlation,106,0.57083333,40
149,ica,ridge,ADNI,16,partial correlation,106,0.57083333,40
150,ica,svc_l1,ADNI,16,tangent,106,0.54166667,40
151,ica,svc_l2,ADNI,16,tangent,106,0.7125,40
152,ica,ridge,ADNI,16,tangent,106,0.7375,40
153,ica,svc_l1,ADNI,17,correlation,104,0.67083333,40
154,ica,svc_l2,ADNI,17,correlation,104,0.63333333,40
155,ica,ridge,ADNI,17,correlation,104,0.60833333,40
156,ica,svc_l1,ADNI,17,partial correlation,104,0.6375,40
157,ica,svc_l2,ADNI,17,partial correlation,104,0.475,40
158,ica,ridge,ADNI,17,partial correlation,104,0.475,40
159,ica,svc_l1,ADNI,17,tangent,104,0.57916667,40
160,ica,svc_l2,ADNI,17,tangent,104,0.6125,40
161,ica,ridge,ADNI,17,tangent,104,0.625,40
162,ica,svc_l1,ADNI,18,correlation,105,0.7625,40
163,ica,svc_l2,ADNI,18,correlation,105,0.7,40
164,ica,ridge,ADNI,18,correlation,105,0.7,40
165,ica,svc_l1,ADNI,18,partial correlation,105,0.55416667,40
166,ica,svc_l2,ADNI,18,partial correlation,105,0.82083333,40
167,ica,ridge,ADNI,18,partial correlation,105,0.82083333,40
168,ica,svc_l1,ADNI,18,tangent,105,0.74166667,40
169,ica,svc_l2,ADNI,18,tangent,105,0.85833333,40
170,ica,ridge,ADNI,18,tangent,105,0.84166667,40
171,ica,svc_l1,ADNI,19,correlation,108,0.625,40
172,ica,svc_l2,ADNI,19,correlation,108,0.81666667,40
173,ica,ridge,ADNI,19,correlation,108,0.80416667,40
174,ica,svc_l1,ADNI,19,partial correlation,108,0.6375,40
175,ica,svc_l2,ADNI,19,partial correlation,108,0.75833333,40
176,ica,ridge,ADNI,19,partial correlation,108,0.75833333,40
177,ica,svc_l1,ADNI,19,tangent,108,0.74583333,40
178,ica,svc_l2,ADNI,19,tangent,108,0.82916667,40
179,ica,ridge,ADNI,19,tangent,108,0.84166667,40
180,ica,svc_l1,ADNI,20,correlation,106,0.75833333,40
181,ica,svc_l2,ADNI,20,correlation,106,0.7375,40
182,ica,ridge,ADNI,20,correlation,106,0.75833333,40
183,ica,svc_l1,ADNI,20,partial correlation,106,0.62916667,40
184,ica,svc_l2,ADNI,20,partial correlation,106,0.72083333,40
185,ica,ridge,ADNI,20,partial correlation,106,0.7125,40
186,ica,svc_l1,ADNI,20,tangent,106,0.66666667,40
187,ica,svc_l2,ADNI,20,tangent,106,0.82916667,40
188,ica,ridge,ADNI,20,tangent,106,0.83333333,40
189,ica,svc_l1,ADNI,21,correlation,101,0.39583333,40
190,ica,svc_l2,ADNI,21,correlation,101,0.8375,40
191,ica,ridge,ADNI,21,correlation,101,0.825,40
192,ica,svc_l1,ADNI,21,partial correlation,101,0.57916667,40
193,ica,svc_l2,ADNI,21,partial correlation,101,0.65,40
194,ica,ridge,ADNI,21,partial correlation,101,0.64583333,40
195,ica,svc_l1,ADNI,21,tangent,101,0.56666667,40
196,ica,svc_l2,ADNI,21,tangent,101,0.74166667,40
197,ica,ridge,ADNI,21,tangent,101,0.74583333,40
198,ica,svc_l1,ADNI,22,correlation,105,0.65416667,40
199,ica,svc_l2,ADNI,22,correlation,105,0.68333333,40
200,ica,ridge,ADNI,22,correlation,105,0.67916667,40
201,ica,svc_l1,ADNI,22,partial correlation,105,0.51666667,40
202,ica,svc_l2,ADNI,22,partial correlation,105,0.65416667,40
203,ica,ridge,ADNI,22,partial correlation,105,0.65416667,40
204,ica,svc_l1,ADNI,22,tangent,105,0.6125,40
205,ica,svc_l2,ADNI,22,tangent,105,0.76666667,40
206,ica,ridge,ADNI,22,tangent,105,0.7625,40
207,ica,svc_l1,ADNI,23,correlation,107,0.7375,40
208,ica,svc_l2,ADNI,23,correlation,107,0.74583333,40
209,ica,ridge,ADNI,23,correlation,107,0.75833333,40
210,ica,svc_l1,ADNI,23,partial correlation,107,0.75,40
211,ica,svc_l2,ADNI,23,partial correlation,107,0.7625,40
212,ica,ridge,ADNI,23,partial correlation,107,0.75833333,40
213,ica,svc_l1,ADNI,23,tangent,107,0.825,40
214,ica,svc_l2,ADNI,23,tangent,107,0.8625,40
215,ica,ridge,ADNI,23,tangent,107,0.8375,40
216,ica,svc_l1,ADNI,24,correlation,92,0.64583333,40
217,ica,svc_l2,ADNI,24,correlation,92,0.625,40
218,ica,ridge,ADNI,24,correlation,92,0.61666667,40
219,ica,svc_l1,ADNI,24,partial correlation,92,0.60416667,40
220,ica,svc_l2,ADNI,24,partial correlation,92,0.49166667,40
221,ica,ridge,ADNI,24,partial correlation,92,0.49583333,40
222,ica,svc_l1,ADNI,24,tangent,92,0.59583333,40
223,ica,svc_l2,ADNI,24,tangent,92,0.59166667,40
224,ica,ridge,ADNI,24,tangent,92,0.575,40
225,ica,svc_l1,ADNI,25,correlation,100,0.67083333,40
226,ica,svc_l2,ADNI,25,correlation,100,0.80416667,40
227,ica,ridge,ADNI,25,correlation,100,0.80833333,40
228,ica,svc_l1,ADNI,25,partial correlation,100,0.62083333,40
229,ica,svc_l2,ADNI,25,partial correlation,100,0.65,40
230,ica,ridge,ADNI,25,partial correlation,100,0.64583333,40
231,ica,svc_l1,ADNI,25,tangent,100,0.4875,40
232,ica,svc_l2,ADNI,25,tangent,100,0.72083333,40
233,ica,ridge,ADNI,25,tangent,100,0.7125,40
234,ica,svc_l1,ADNI,26,correlation,108,0.55,40
235,ica,svc_l2,ADNI,26,correlation,108,0.52916667,40
236,ica,ridge,ADNI,26,correlation,108,0.5125,40
237,ica,svc_l1,ADNI,26,partial correlation,108,0.34583333,40
238,ica,svc_l2,ADNI,26,partial correlation,108,0.6,40
239,ica,ridge,ADNI,26,partial correlation,108,0.6,40
240,ica,svc_l1,ADNI,26,tangent,108,0.5,40
241,ica,svc_l2,ADNI,26,tangent,108,0.6,40
242,ica,ridge,ADNI,26,tangent,108,0.6,40
243,ica,svc_l1,ADNI,27,correlation,101,0.675,40
244,ica,svc_l2,ADNI,27,correlation,101,0.7875,40
245,ica,ridge,ADNI,27,correlation,101,0.77083333,40
246,ica,svc_l1,ADNI,27,partial correlation,101,0.40416667,40
247,ica,svc_l2,ADNI,27,partial correlation,101,0.62916667,40
248,ica,ridge,ADNI,27,partial correlation,101,0.63333333,40
249,ica,svc_l1,ADNI,27,tangent,101,0.64166667,40
250,ica,svc_l2,ADNI,27,tangent,101,0.75833333,40
251,ica,ridge,ADNI,27,tangent,101,0.75833333,40
252,ica,svc_l1,ADNI,28,correlation,105,0.65,40
253,ica,svc_l2,ADNI,28,correlation,105,0.66666667,40
254,ica,ridge,ADNI,28,correlation,105,0.65416667,40
255,ica,svc_l1,ADNI,28,partial correlation,105,0.675,40
256,ica,svc_l2,ADNI,28,partial correlation,105,0.65833333,40
257,ica,ridge,ADNI,28,partial correlation,105,0.65833333,40
258,ica,svc_l1,ADNI,28,tangent,105,0.49166667,40
259,ica,svc_l2,ADNI,28,tangent,105,0.69166667,40
260,ica,ridge,ADNI,28,tangent,105,0.72083333,40
261,ica,svc_l1,ADNI,29,correlation,105,0.49166667,40
262,ica,svc_l2,ADNI,29,correlation,105,0.60416667,40
263,ica,ridge,ADNI,29,correlation,105,0.59583333,40
264,ica,svc_l1,ADNI,29,partial correlation,105,0.5625,40
265,ica,svc_l2,ADNI,29,partial correlation,105,0.69583333,40
266,ica,ridge,ADNI,29,partial correlation,105,0.69166667,40
267,ica,svc_l1,ADNI,29,tangent,105,0.6,40
268,ica,svc_l2,ADNI,29,tangent,105,0.69166667,40
269,ica,ridge,ADNI,29,tangent,105,0.69166667,40
270,ica,svc_l1,ADNI,30,correlation,107,0.6625,40
271,ica,svc_l2,ADNI,30,correlation,107,0.81666667,40
272,ica,ridge,ADNI,30,correlation,107,0.81666667,40
273,ica,svc_l1,ADNI,30,partial correlation,107,0.44583333,40
274,ica,svc_l2,ADNI,30,partial correlation,107,0.65833333,40
275,ica,ridge,ADNI,30,partial correlation,107,0.65416667,40
276,ica,svc_l1,ADNI,30,tangent,107,0.5125,40
277,ica,svc_l2,ADNI,30,tangent,107,0.675,40
278,ica,ridge,ADNI,30,tangent,107,0.67083333,40
279,ica,svc_l1,ADNI,31,correlation,107,0.6875,40
280,ica,svc_l2,ADNI,31,correlation,107,0.59583333,40
281,ica,ridge,ADNI,31,correlation,107,0.5875,40
282,ica,svc_l1,ADNI,31,partial correlation,107,0.62916667,40
283,ica,svc_l2,ADNI,31,partial correlation,107,0.80833333,40
284,ica,ridge,ADNI,31,partial correlation,107,0.80833333,40
285,ica,svc_l1,ADNI,31,tangent,107,0.62083333,40
286,ica,svc_l2,ADNI,31,tangent,107,0.79166667,40
287,ica,ridge,ADNI,31,tangent,107,0.79583333,40
288,ica,svc_l1,ADNI,32,correlation,103,0.71666667,40
289,ica,svc_l2,ADNI,32,correlation,103,0.6375,40
290,ica,ridge,ADNI,32,correlation,103,0.62083333,40
291,ica,svc_l1,ADNI,32,partial correlation,103,0.64583333,40
292,ica,svc_l2,ADNI,32,partial correlation,103,0.7375,40
293,ica,ridge,ADNI,32,partial correlation,103,0.7375,40
294,ica,svc_l1,ADNI,32,tangent,103,0.77916667,40
295,ica,svc_l2,ADNI,32,tangent,103,0.76666667,40
296,ica,ridge,ADNI,32,tangent,103,0.7625,40
297,ica,svc_l1,ADNI,33,correlation,95,0.70833333,40
298,ica,svc_l2,ADNI,33,correlation,95,0.71666667,40
299,ica,ridge,ADNI,33,correlation,95,0.7125,40
300,ica,svc_l1,ADNI,33,partial correlation,95,0.7875,40
301,ica,svc_l2,ADNI,33,partial correlation,95,0.61666667,40
302,ica,ridge,ADNI,33,partial correlation,95,0.61666667,40
303,ica,svc_l1,ADNI,33,tangent,95,0.8125,40
304,ica,svc_l2,ADNI,33,tangent,95,0.77083333,40
305,ica,ridge,ADNI,33,tangent,95,0.7375,40
306,ica,svc_l1,ADNI,34,correlation,97,0.57083333,40
307,ica,svc_l2,ADNI,34,correlation,97,0.8,40
308,ica,ridge,ADNI,34,correlation,97,0.79583333,40
309,ica,svc_l1,ADNI,34,partial correlation,97,0.59583333,40
310,ica,svc_l2,ADNI,34,partial correlation,97,0.6625,40
311,ica,ridge,ADNI,34,partial correlation,97,0.65833333,40
312,ica,svc_l1,ADNI,34,tangent,97,0.69583333,40
313,ica,svc_l2,ADNI,34,tangent,97,0.72916667,40
314,ica,ridge,ADNI,34,tangent,97,0.73333333,40
315,ica,svc_l1,ADNI,35,correlation,108,0.52083333,40
316,ica,svc_l2,ADNI,35,correlation,108,0.69166667,40
317,ica,ridge,ADNI,35,correlation,108,0.69583333,40
318,ica,svc_l1,ADNI,35,partial correlation,108,0.6125,40
319,ica,svc_l2,ADNI,35,partial correlation,108,0.775,40
320,ica,ridge,ADNI,35,partial correlation,108,0.77916667,40
321,ica,svc_l1,ADNI,35,tangent,108,0.64166667,40
322,ica,svc_l2,ADNI,35,tangent,108,0.78333333,40
323,ica,ridge,ADNI,35,tangent,108,0.80833333,40
324,ica,svc_l1,ADNI,36,correlation,98,0.675,40
325,ica,svc_l2,ADNI,36,correlation,98,0.8,40
326,ica,ridge,ADNI,36,correlation,98,0.78333333,40
327,ica,svc_l1,ADNI,36,partial correlation,98,0.50833333,40
328,ica,svc_l2,ADNI,36,partial correlation,98,0.72916667,40
329,ica,ridge,ADNI,36,partial correlation,98,0.73333333,40
330,ica,svc_l1,ADNI,36,tangent,98,0.76666667,40
331,ica,svc_l2,ADNI,36,tangent,98,0.85,40
332,ica,ridge,ADNI,36,tangent,98,0.84583333,40
333,ica,svc_l1,ADNI,37,correlation,96,0.6125,40
334,ica,svc_l2,ADNI,37,correlation,96,0.72916667,40
335,ica,ridge,ADNI,37,correlation,96,0.72916667,40
336,ica,svc_l1,ADNI,37,partial correlation,96,0.74166667,40
337,ica,svc_l2,ADNI,37,partial correlation,96,0.725,40
338,ica,ridge,ADNI,37,partial correlation,96,0.725,40
339,ica,svc_l1,ADNI,37,tangent,96,0.57916667,40
340,ica,svc_l2,ADNI,37,tangent,96,0.775,40
341,ica,ridge,ADNI,37,tangent,96,0.78333333,40
342,ica,svc_l1,ADNI,38,correlation,107,0.51666667,40
343,ica,svc_l2,ADNI,38,correlation,107,0.61666667,40
344,ica,ridge,ADNI,38,correlation,107,0.65416667,40
345,ica,svc_l1,ADNI,38,partial correlation,107,0.71666667,40
346,ica,svc_l2,ADNI,38,partial correlation,107,0.5625,40
347,ica,ridge,ADNI,38,partial correlation,107,0.5625,40
348,ica,svc_l1,ADNI,38,tangent,107,0.59166667,40
349,ica,svc_l2,ADNI,38,tangent,107,0.58333333,40
350,ica,ridge,ADNI,38,tangent,107,0.575,40
351,ica,svc_l1,ADNI,39,correlation,98,0.74166667,40
352,ica,svc_l2,ADNI,39,correlation,98,0.6875,40
353,ica,ridge,ADNI,39,correlation,98,0.69166667,40
354,ica,svc_l1,ADNI,39,partial correlation,98,0.61666667,40
355,ica,svc_l2,ADNI,39,partial correlation,98,0.67916667,40
356,ica,ridge,ADNI,39,partial correlation,98,0.67916667,40
357,ica,svc_l1,ADNI,39,tangent,98,0.575,40
358,ica,svc_l2,ADNI,39,tangent,98,0.64166667,40
359,ica,ridge,ADNI,39,tangent,98,0.62083333,40
360,ica,svc_l1,ADNI,40,correlation,106,0.63333333,40
361,ica,svc_l2,ADNI,40,correlation,106,0.63333333,40
362,ica,ridge,ADNI,40,correlation,106,0.62916667,40
363,ica,svc_l1,ADNI,40,partial correlation,106,0.54583333,40
364,ica,svc_l2,ADNI,40,partial correlation,106,0.67916667,40
365,ica,ridge,ADNI,40,partial correlation,106,0.67916667,40
366,ica,svc_l1,ADNI,40,tangent,106,0.64583333,40
367,ica,svc_l2,ADNI,40,tangent,106,0.8,40
368,ica,ridge,ADNI,40,tangent,106,0.79166667,40
369,ica,svc_l1,ADNI,41,correlation,99,0.71666667,40
370,ica,svc_l2,ADNI,41,correlation,99,0.65833333,40
371,ica,ridge,ADNI,41,correlation,99,0.65833333,40
372,ica,svc_l1,ADNI,41,partial correlation,99,0.64583333,40
373,ica,svc_l2,ADNI,41,partial correlation,99,0.7,40
374,ica,ridge,ADNI,41,partial correlation,99,0.69166667,40
375,ica,svc_l1,ADNI,41,tangent,99,0.475,40
376,ica,svc_l2,ADNI,41,tangent,99,0.70416667,40
377,ica,ridge,ADNI,41,tangent,99,0.71666667,40
378,ica,svc_l1,ADNI,42,correlation,105,0.63333333,40
379,ica,svc_l2,ADNI,42,correlation,105,0.52083333,40
380,ica,ridge,ADNI,42,correlation,105,0.55833333,40
381,ica,svc_l1,ADNI,42,partial correlation,105,0.625,40
382,ica,svc_l2,ADNI,42,partial correlation,105,0.5875,40
383,ica,ridge,ADNI,42,partial correlation,105,0.57916667,40
384,ica,svc_l1,ADNI,42,tangent,105,0.65,40
385,ica,svc_l2,ADNI,42,tangent,105,0.54583333,40
386,ica,ridge,ADNI,42,tangent,105,0.525,40
387,ica,svc_l1,ADNI,43,correlation,107,0.59583333,40
388,ica,svc_l2,ADNI,43,correlation,107,0.83333333,40
389,ica,ridge,ADNI,43,correlation,107,0.825,40
390,ica,svc_l1,ADNI,43,partial correlation,107,0.54166667,40
391,ica,svc_l2,ADNI,43,partial correlation,107,0.775,40
392,ica,ridge,ADNI,43,partial correlation,107,0.775,40
393,ica,svc_l1,ADNI,43,tangent,107,0.58333333,40
394,ica,svc_l2,ADNI,43,tangent,107,0.80833333,40
395,ica,ridge,ADNI,43,tangent,107,0.79583333,40
396,ica,svc_l1,ADNI,44,correlation,99,0.7125,40
397,ica,svc_l2,ADNI,44,correlation,99,0.7875,40
398,ica,ridge,ADNI,44,correlation,99,0.7875,40
399,ica,svc_l1,ADNI,44,partial correlation,99,0.60416667,40
400,ica,svc_l2,ADNI,44,partial correlation,99,0.80416667,40
401,ica,ridge,ADNI,44,partial correlation,99,0.80416667,40
402,ica,svc_l1,ADNI,44,tangent,99,0.57083333,40
403,ica,svc_l2,ADNI,44,tangent,99,0.83333333,40
404,ica,ridge,ADNI,44,tangent,99,0.84166667,40
405,ica,svc_l1,ADNI,45,correlation,112,0.59166667,40
406,ica,svc_l2,ADNI,45,correlation,112,0.61666667,40
407,ica,ridge,ADNI,45,correlation,112,0.60833333,40
408,ica,svc_l1,ADNI,45,partial correlation,112,0.6125,40
409,ica,svc_l2,ADNI,45,partial correlation,112,0.78333333,40
410,ica,ridge,ADNI,45,partial correlation,112,0.78333333,40
411,ica,svc_l1,ADNI,45,tangent,112,0.725,40
412,ica,svc_l2,ADNI,45,tangent,112,0.82083333,40
413,ica,ridge,ADNI,45,tangent,112,0.825,40
414,ica,svc_l1,ADNI,46,correlation,105,0.675,40
415,ica,svc_l2,ADNI,46,correlation,105,0.66666667,40
416,ica,ridge,ADNI,46,correlation,105,0.675,40
417,ica,svc_l1,ADNI,46,partial correlation,105,0.51666667,40
418,ica,svc_l2,ADNI,46,partial correlation,105,0.6375,40
419,ica,ridge,ADNI,46,partial correlation,105,0.6375,40
420,ica,svc_l1,ADNI,46,tangent,105,0.675,40
421,ica,svc_l2,ADNI,46,tangent,105,0.78333333,40
422,ica,ridge,ADNI,46,tangent,105,0.79166667,40
423,ica,svc_l1,ADNI,47,correlation,109,0.60416667,40
424,ica,svc_l2,ADNI,47,correlation,109,0.70833333,40
425,ica,ridge,ADNI,47,correlation,109,0.70833333,40
426,ica,svc_l1,ADNI,47,partial correlation,109,0.69583333,40
427,ica,svc_l2,ADNI,47,partial correlation,109,0.6875,40
428,ica,ridge,ADNI,47,partial correlation,109,0.6875,40
429,ica,svc_l1,ADNI,47,tangent,109,0.77916667,40
430,ica,svc_l2,ADNI,47,tangent,109,0.775,40
431,ica,ridge,ADNI,47,tangent,109,0.79583333,40
432,ica,svc_l1,ADNI,48,correlation,104,0.82083333,40
433,ica,svc_l2,ADNI,48,correlation,104,0.75833333,40
434,ica,ridge,ADNI,48,correlation,104,0.75416667,40
435,ica,svc_l1,ADNI,48,partial correlation,104,0.44166667,40
436,ica,svc_l2,ADNI,48,partial correlation,104,0.64166667,40
437,ica,ridge,ADNI,48,partial correlation,104,0.63333333,40
438,ica,svc_l1,ADNI,48,tangent,104,0.65,40
439,ica,svc_l2,ADNI,48,tangent,104,0.72916667,40
440,ica,ridge,ADNI,48,tangent,104,0.725,40
441,ica,svc_l1,ADNI,49,correlation,107,0.44166667,40
442,ica,svc_l2,ADNI,49,correlation,107,0.5875,40
443,ica,ridge,ADNI,49,correlation,107,0.58333333,40
444,ica,svc_l1,ADNI,49,partial correlation,107,0.57916667,40
445,ica,svc_l2,ADNI,49,partial correlation,107,0.71666667,40
446,ica,ridge,ADNI,49,partial correlation,107,0.7125,40
447,ica,svc_l1,ADNI,49,tangent,107,0.56666667,40
448,ica,svc_l2,ADNI,49,tangent,107,0.6375,40
449,ica,ridge,ADNI,49,tangent,107,0.625,40
450,ica,svc_l1,ADNI,50,correlation,106,0.65833333,40
451,ica,svc_l2,ADNI,50,correlation,106,0.75416667,40
452,ica,ridge,ADNI,50,correlation,106,0.75416667,40
453,ica,svc_l1,ADNI,50,partial correlation,106,0.775,40
454,ica,svc_l2,ADNI,50,partial correlation,106,0.6875,40
455,ica,ridge,ADNI,50,partial correlation,106,0.69166667,40
456,ica,svc_l1,ADNI,50,tangent,106,0.875,40
457,ica,svc_l2,ADNI,50,tangent,106,0.66666667,40
458,ica,ridge,ADNI,50,tangent,106,0.65,40
459,ica,svc_l1,ADNI,51,correlation,106,0.58333333,40
460,ica,svc_l2,ADNI,51,correlation,106,0.62916667,40
461,ica,ridge,ADNI,51,correlation,106,0.6,40
462,ica,svc_l1,ADNI,51,partial correlation,106,0.52916667,40
463,ica,svc_l2,ADNI,51,partial correlation,106,0.57083333,40
464,ica,ridge,ADNI,51,partial correlation,106,0.57083333,40
465,ica,svc_l1,ADNI,51,tangent,106,0.57083333,40
466,ica,svc_l2,ADNI,51,tangent,106,0.6875,40
467,ica,ridge,ADNI,51,tangent,106,0.725,40
468,ica,svc_l1,ADNI,52,correlation,100,0.69166667,40
469,ica,svc_l2,ADNI,52,correlation,100,0.67916667,40
470,ica,ridge,ADNI,52,correlation,100,0.68333333,40
471,ica,svc_l1,ADNI,52,partial correlation,100,0.4375,40
472,ica,svc_l2,ADNI,52,partial correlation,100,0.65416667,40
473,ica,ridge,ADNI,52,partial correlation,100,0.65416667,40
474,ica,svc_l1,ADNI,52,tangent,100,0.54166667,40
475,ica,svc_l2,ADNI,52,tangent,100,0.78333333,40
476,ica,ridge,ADNI,52,tangent,100,0.8,40
477,ica,svc_l1,ADNI,53,correlation,114,0.63333333,40
478,ica,svc_l2,ADNI,53,correlation,114,0.63333333,40
479,ica,ridge,ADNI,53,correlation,114,0.6375,40
480,ica,svc_l1,ADNI,53,partial correlation,114,0.7,40
481,ica,svc_l2,ADNI,53,partial correlation,114,0.79166667,40
482,ica,ridge,ADNI,53,partial correlation,114,0.79583333,40
483,ica,svc_l1,ADNI,53,tangent,114,0.68333333,40
484,ica,svc_l2,ADNI,53,tangent,114,0.7375,40
485,ica,ridge,ADNI,53,tangent,114,0.775,40
486,ica,svc_l1,ADNI,54,correlation,112,0.525,40
487,ica,svc_l2,ADNI,54,correlation,112,0.67916667,40
488,ica,ridge,ADNI,54,correlation,112,0.675,40
489,ica,svc_l1,ADNI,54,partial correlation,112,0.425,40
490,ica,svc_l2,ADNI,54,partial correlation,112,0.57916667,40
491,ica,ridge,ADNI,54,partial correlation,112,0.575,40
492,ica,svc_l1,ADNI,54,tangent,112,0.5625,40
493,ica,svc_l2,ADNI,54,tangent,112,0.60833333,40
494,ica,ridge,ADNI,54,tangent,112,0.59583333,40
495,ica,svc_l1,ADNI,55,correlation,110,0.72916667,40
496,ica,svc_l2,ADNI,55,correlation,110,0.72916667,40
497,ica,ridge,ADNI,55,correlation,110,0.72916667,40
498,ica,svc_l1,ADNI,55,partial correlation,110,0.52916667,40
499,ica,svc_l2,ADNI,55,partial correlation,110,0.8125,40
500,ica,ridge,ADNI,55,partial correlation,110,0.80833333,40
501,ica,svc_l1,ADNI,55,tangent,110,0.68333333,40
502,ica,svc_l2,ADNI,55,tangent,110,0.7625,40
503,ica,ridge,ADNI,55,tangent,110,0.73333333,40
504,ica,svc_l1,ADNI,56,correlation,113,0.56666667,40
505,ica,svc_l2,ADNI,56,correlation,113,0.75833333,40
506,ica,ridge,ADNI,56,correlation,113,0.76666667,40
507,ica,svc_l1,ADNI,56,partial correlation,113,0.4625,40
508,ica,svc_l2,ADNI,56,partial correlation,113,0.6875,40
509,ica,ridge,ADNI,56,partial correlation,113,0.6875,40
510,ica,svc_l1,ADNI,56,tangent,113,0.54166667,40
511,ica,svc_l2,ADNI,56,tangent,113,0.72916667,40
512,ica,ridge,ADNI,56,tangent,113,0.6875,40
513,ica,svc_l1,ADNI,57,correlation,102,0.51666667,40
514,ica,svc_l2,ADNI,57,correlation,102,0.72083333,40
515,ica,ridge,ADNI,57,correlation,102,0.72083333,40
516,ica,svc_l1,ADNI,57,partial correlation,102,0.47083333,40
517,ica,svc_l2,ADNI,57,partial correlation,102,0.60416667,40
518,ica,ridge,ADNI,57,partial correlation,102,0.6,40
519,ica,svc_l1,ADNI,57,tangent,102,0.59583333,40
520,ica,svc_l2,ADNI,57,tangent,102,0.75416667,40
521,ica,ridge,ADNI,57,tangent,102,0.72916667,40
522,ica,svc_l1,ADNI,58,correlation,103,0.52916667,40
523,ica,svc_l2,ADNI,58,correlation,103,0.57083333,40
524,ica,ridge,ADNI,58,correlation,103,0.55833333,40
525,ica,svc_l1,ADNI,58,partial correlation,103,0.42916667,40
526,ica,svc_l2,ADNI,58,partial correlation,103,0.67916667,40
527,ica,ridge,ADNI,58,partial correlation,103,0.675,40
528,ica,svc_l1,ADNI,58,tangent,103,0.66666667,40
