,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
264,kmeans,svc_l1,COBRE,29,partial correlation,NA,0.509375,120
265,kmeans,svc_l2,COBRE,29,partial correlation,NA,0.76875,120
266,kmeans,ridge,COBRE,29,partial correlation,NA,0.76875,120
267,kmeans,svc_l1,COBRE,29,tangent,NA,0.6875,120
268,kmeans,svc_l2,COBRE,29,tangent,NA,0.859375,120
269,kmeans,ridge,COBRE,29,tangent,NA,0.859375,120
270,kmeans,svc_l1,COBRE,30,correlation,NA,0.8,120
271,kmeans,svc_l2,COBRE,30,correlation,NA,0.8,120
272,kmeans,ridge,COBRE,30,correlation,NA,0.796875,120
273,kmeans,svc_l1,COBRE,30,partial correlation,NA,0.740625,120
274,kmeans,svc_l2,COBRE,30,partial correlation,NA,0.865625,120
275,kmeans,ridge,COBRE,30,partial correlation,NA,0.86875,120
276,kmeans,svc_l1,COBRE,30,tangent,NA,0.721875,120
277,kmeans,svc_l2,COBRE,30,tangent,NA,0.815625,120
278,kmeans,ridge,COBRE,30,tangent,NA,0.815625,120
279,kmeans,svc_l1,COBRE,31,correlation,NA,0.5875,120
280,kmeans,svc_l2,COBRE,31,correlation,NA,0.709375,120
281,kmeans,ridge,COBRE,31,correlation,NA,0.7125,120
282,kmeans,svc_l1,COBRE,31,partial correlation,NA,0.5375,120
283,kmeans,svc_l2,COBRE,31,partial correlation,NA,0.784375,120
284,kmeans,ridge,COBRE,31,partial correlation,NA,0.78125,120
285,kmeans,svc_l1,COBRE,31,tangent,NA,0.525,120
286,kmeans,svc_l2,COBRE,31,tangent,NA,0.765625,120
287,kmeans,ridge,COBRE,31,tangent,NA,0.76875,120
288,kmeans,svc_l1,COBRE,32,correlation,NA,0.596875,120
289,kmeans,svc_l2,COBRE,32,correlation,NA,0.740625,120
290,kmeans,ridge,COBRE,32,correlation,NA,0.740625,120
291,kmeans,svc_l1,COBRE,32,partial correlation,NA,0.53125,120
292,kmeans,svc_l2,COBRE,32,partial correlation,NA,0.796875,120
293,kmeans,ridge,COBRE,32,partial correlation,NA,0.796875,120
294,kmeans,svc_l1,COBRE,32,tangent,NA,0.55,120
295,kmeans,svc_l2,COBRE,32,tangent,NA,0.85,120
296,kmeans,ridge,COBRE,32,tangent,NA,0.85625,120
297,kmeans,svc_l1,COBRE,33,correlation,NA,0.803125,120
298,kmeans,svc_l2,COBRE,33,correlation,NA,0.871875,120
299,kmeans,ridge,COBRE,33,correlation,NA,0.846875,120
300,kmeans,svc_l1,COBRE,33,partial correlation,NA,0.459375,120
301,kmeans,svc_l2,COBRE,33,partial correlation,NA,0.91875,120
302,kmeans,ridge,COBRE,33,partial correlation,NA,0.91875,120
303,kmeans,svc_l1,COBRE,33,tangent,NA,0.834375,120
304,kmeans,svc_l2,COBRE,33,tangent,NA,0.95,120
305,kmeans,ridge,COBRE,33,tangent,NA,0.95,120
306,kmeans,svc_l1,COBRE,34,correlation,NA,0.66875,120
307,kmeans,svc_l2,COBRE,34,correlation,NA,0.75625,120
308,kmeans,ridge,COBRE,34,correlation,NA,0.759375,120
309,kmeans,svc_l1,COBRE,34,partial correlation,NA,0.59375,120
310,kmeans,svc_l2,COBRE,34,partial correlation,NA,0.959375,120
311,kmeans,ridge,COBRE,34,partial correlation,NA,0.959375,120
312,kmeans,svc_l1,COBRE,34,tangent,NA,0.675,120
313,kmeans,svc_l2,COBRE,34,tangent,NA,0.915625,120
314,kmeans,ridge,COBRE,34,tangent,NA,0.915625,120
315,kmeans,svc_l1,COBRE,35,correlation,NA,0.65625,120
316,kmeans,svc_l2,COBRE,35,correlation,NA,0.8375,120
317,kmeans,ridge,COBRE,35,correlation,NA,0.81875,120
318,kmeans,svc_l1,COBRE,35,partial correlation,NA,0.74375,120
319,kmeans,svc_l2,COBRE,35,partial correlation,NA,0.91875,120
320,kmeans,ridge,COBRE,35,partial correlation,NA,0.921875,120
321,kmeans,svc_l1,COBRE,35,tangent,NA,0.69375,120
322,kmeans,svc_l2,COBRE,35,tangent,NA,0.9,120
323,kmeans,ridge,COBRE,35,tangent,NA,0.896875,120
324,kmeans,svc_l1,COBRE,36,correlation,NA,0.71875,120
325,kmeans,svc_l2,COBRE,36,correlation,NA,0.76875,120
326,kmeans,ridge,COBRE,36,correlation,NA,0.74375,120
327,kmeans,svc_l1,COBRE,36,partial correlation,NA,0.55625,120
328,kmeans,svc_l2,COBRE,36,partial correlation,NA,0.825,120
329,kmeans,ridge,COBRE,36,partial correlation,NA,0.825,120
330,kmeans,svc_l1,COBRE,36,tangent,NA,0.609375,120
331,kmeans,svc_l2,COBRE,36,tangent,NA,0.853125,120
332,kmeans,ridge,COBRE,36,tangent,NA,0.846875,120
333,kmeans,svc_l1,COBRE,37,correlation,NA,0.596875,120
334,kmeans,svc_l2,COBRE,37,correlation,NA,0.584375,120
335,kmeans,ridge,COBRE,37,correlation,NA,0.653125,120
336,kmeans,svc_l1,COBRE,37,partial correlation,NA,0.6875,120
337,kmeans,svc_l2,COBRE,37,partial correlation,NA,0.7875,120
338,kmeans,ridge,COBRE,37,partial correlation,NA,0.784375,120
339,kmeans,svc_l1,COBRE,37,tangent,NA,0.634375,120
340,kmeans,svc_l2,COBRE,37,tangent,NA,0.8125,120
341,kmeans,ridge,COBRE,37,tangent,NA,0.8125,120
342,kmeans,svc_l1,COBRE,38,correlation,NA,0.628125,120
343,kmeans,svc_l2,COBRE,38,correlation,NA,0.6875,120
344,kmeans,ridge,COBRE,38,correlation,NA,0.66875,120
345,kmeans,svc_l1,COBRE,38,partial correlation,NA,0.56875,120
346,kmeans,svc_l2,COBRE,38,partial correlation,NA,0.809375,120
347,kmeans,ridge,COBRE,38,partial correlation,NA,0.809375,120
348,kmeans,svc_l1,COBRE,38,tangent,NA,0.65,120
349,kmeans,svc_l2,COBRE,38,tangent,NA,0.765625,120
350,kmeans,ridge,COBRE,38,tangent,NA,0.76875,120
351,kmeans,svc_l1,COBRE,39,correlation,NA,0.61875,120
352,kmeans,svc_l2,COBRE,39,correlation,NA,0.728125,120
353,kmeans,ridge,COBRE,39,correlation,NA,0.725,120
354,kmeans,svc_l1,COBRE,39,partial correlation,NA,0.50625,120
355,kmeans,svc_l2,COBRE,39,partial correlation,NA,0.76875,120
356,kmeans,ridge,COBRE,39,partial correlation,NA,0.775,120
357,kmeans,svc_l1,COBRE,39,tangent,NA,0.4875,120
358,kmeans,svc_l2,COBRE,39,tangent,NA,0.83125,120
359,kmeans,ridge,COBRE,39,tangent,NA,0.834375,120
360,kmeans,svc_l1,COBRE,40,correlation,NA,0.684375,120
361,kmeans,svc_l2,COBRE,40,correlation,NA,0.809375,120
362,kmeans,ridge,COBRE,40,correlation,NA,0.815625,120
363,kmeans,svc_l1,COBRE,40,partial correlation,NA,0.675,120
364,kmeans,svc_l2,COBRE,40,partial correlation,NA,0.875,120
365,kmeans,ridge,COBRE,40,partial correlation,NA,0.875,120
366,kmeans,svc_l1,COBRE,40,tangent,NA,0.74375,120
367,kmeans,svc_l2,COBRE,40,tangent,NA,0.85625,120
368,kmeans,ridge,COBRE,40,tangent,NA,0.85625,120
369,kmeans,svc_l1,COBRE,41,correlation,NA,0.790625,120
370,kmeans,svc_l2,COBRE,41,correlation,NA,0.8875,120
371,kmeans,ridge,COBRE,41,correlation,NA,0.89375,120
372,kmeans,svc_l1,COBRE,41,partial correlation,NA,0.7,120
373,kmeans,svc_l2,COBRE,41,partial correlation,NA,0.86875,120
374,kmeans,ridge,COBRE,41,partial correlation,NA,0.86875,120
375,kmeans,svc_l1,COBRE,41,tangent,NA,0.81875,120
376,kmeans,svc_l2,COBRE,41,tangent,NA,0.884375,120
377,kmeans,ridge,COBRE,41,tangent,NA,0.8875,120
378,kmeans,svc_l1,COBRE,42,correlation,NA,0.55625,120
379,kmeans,svc_l2,COBRE,42,correlation,NA,0.73125,120
380,kmeans,ridge,COBRE,42,correlation,NA,0.7,120
381,kmeans,svc_l1,COBRE,42,partial correlation,NA,0.5625,120
382,kmeans,svc_l2,COBRE,42,partial correlation,NA,0.696875,120
383,kmeans,ridge,COBRE,42,partial correlation,NA,0.703125,120
384,kmeans,svc_l1,COBRE,42,tangent,NA,0.678125,120
385,kmeans,svc_l2,COBRE,42,tangent,NA,0.78125,120
386,kmeans,ridge,COBRE,42,tangent,NA,0.78125,120
387,kmeans,svc_l1,COBRE,43,correlation,NA,0.63125,120
388,kmeans,svc_l2,COBRE,43,correlation,NA,0.709375,120
389,kmeans,ridge,COBRE,43,correlation,NA,0.709375,120
390,kmeans,svc_l1,COBRE,43,partial correlation,NA,0.740625,120
391,kmeans,svc_l2,COBRE,43,partial correlation,NA,0.85625,120
392,kmeans,ridge,COBRE,43,partial correlation,NA,0.85625,120
393,kmeans,svc_l1,COBRE,43,tangent,NA,0.615625,120
394,kmeans,svc_l2,COBRE,43,tangent,NA,0.828125,120
395,kmeans,ridge,COBRE,43,tangent,NA,0.825,120
396,kmeans,svc_l1,COBRE,44,correlation,NA,0.678125,120
397,kmeans,svc_l2,COBRE,44,correlation,NA,0.740625,120
398,kmeans,ridge,COBRE,44,correlation,NA,0.740625,120
399,kmeans,svc_l1,COBRE,44,partial correlation,NA,0.70625,120
400,kmeans,svc_l2,COBRE,44,partial correlation,NA,0.903125,120
401,kmeans,ridge,COBRE,44,partial correlation,NA,0.903125,120
402,kmeans,svc_l1,COBRE,44,tangent,NA,0.684375,120
403,kmeans,svc_l2,COBRE,44,tangent,NA,0.825,120
404,kmeans,ridge,COBRE,44,tangent,NA,0.834375,120
405,kmeans,svc_l1,COBRE,45,correlation,NA,0.809375,120
406,kmeans,svc_l2,COBRE,45,correlation,NA,0.775,120
407,kmeans,ridge,COBRE,45,correlation,NA,0.784375,120
408,kmeans,svc_l1,COBRE,45,partial correlation,NA,0.753125,120
409,kmeans,svc_l2,COBRE,45,partial correlation,NA,0.884375,120
410,kmeans,ridge,COBRE,45,partial correlation,NA,0.884375,120
411,kmeans,svc_l1,COBRE,45,tangent,NA,0.88125,120
412,kmeans,svc_l2,COBRE,45,tangent,NA,0.890625,120
413,kmeans,ridge,COBRE,45,tangent,NA,0.8875,120
414,kmeans,svc_l1,COBRE,46,correlation,NA,0.65,120
415,kmeans,svc_l2,COBRE,46,correlation,NA,0.753125,120
416,kmeans,ridge,COBRE,46,correlation,NA,0.725,120
417,kmeans,svc_l1,COBRE,46,partial correlation,NA,0.440625,120
418,kmeans,svc_l2,COBRE,46,partial correlation,NA,0.846875,120
419,kmeans,ridge,COBRE,46,partial correlation,NA,0.846875,120
420,kmeans,svc_l1,COBRE,46,tangent,NA,0.60625,120
421,kmeans,svc_l2,COBRE,46,tangent,NA,0.865625,120
422,kmeans,ridge,COBRE,46,tangent,NA,0.865625,120
423,kmeans,svc_l1,COBRE,47,correlation,NA,0.684375,120
424,kmeans,svc_l2,COBRE,47,correlation,NA,0.74375,120
425,kmeans,ridge,COBRE,47,correlation,NA,0.7625,120
426,kmeans,svc_l1,COBRE,47,partial correlation,NA,0.6,120
427,kmeans,svc_l2,COBRE,47,partial correlation,NA,0.825,120
428,kmeans,ridge,COBRE,47,partial correlation,NA,0.825,120
429,kmeans,svc_l1,COBRE,47,tangent,NA,0.534375,120
430,kmeans,svc_l2,COBRE,47,tangent,NA,0.80625,120
431,kmeans,ridge,COBRE,47,tangent,NA,0.809375,120
432,kmeans,svc_l1,COBRE,48,correlation,NA,0.715625,120
433,kmeans,svc_l2,COBRE,48,correlation,NA,0.85,120
434,kmeans,ridge,COBRE,48,correlation,NA,0.8375,120
435,kmeans,svc_l1,COBRE,48,partial correlation,NA,0.59375,120
436,kmeans,svc_l2,COBRE,48,partial correlation,NA,0.79375,120
437,kmeans,ridge,COBRE,48,partial correlation,NA,0.79375,120
438,kmeans,svc_l1,COBRE,48,tangent,NA,0.7,120
439,kmeans,svc_l2,COBRE,48,tangent,NA,0.815625,120
440,kmeans,ridge,COBRE,48,tangent,NA,0.81875,120
441,kmeans,svc_l1,COBRE,49,correlation,NA,0.796875,120
442,kmeans,svc_l2,COBRE,49,correlation,NA,0.79375,120
443,kmeans,ridge,COBRE,49,correlation,NA,0.803125,120
444,kmeans,svc_l1,COBRE,49,partial correlation,NA,0.559375,120
445,kmeans,svc_l2,COBRE,49,partial correlation,NA,0.85625,120
446,kmeans,ridge,COBRE,49,partial correlation,NA,0.85625,120
447,kmeans,svc_l1,COBRE,49,tangent,NA,0.625,120
448,kmeans,svc_l2,COBRE,49,tangent,NA,0.896875,120
449,kmeans,ridge,COBRE,49,tangent,NA,0.89375,120
450,kmeans,svc_l1,COBRE,50,correlation,NA,0.63125,120
451,kmeans,svc_l2,COBRE,50,correlation,NA,0.78125,120
452,kmeans,ridge,COBRE,50,correlation,NA,0.771875,120
453,kmeans,svc_l1,COBRE,50,partial correlation,NA,0.79375,120
454,kmeans,svc_l2,COBRE,50,partial correlation,NA,0.8875,120
455,kmeans,ridge,COBRE,50,partial correlation,NA,0.8875,120
456,kmeans,svc_l1,COBRE,50,tangent,NA,0.69375,120
457,kmeans,svc_l2,COBRE,50,tangent,NA,0.846875,120
458,kmeans,ridge,COBRE,50,tangent,NA,0.846875,120
459,kmeans,svc_l1,COBRE,51,correlation,NA,0.684375,120
460,kmeans,svc_l2,COBRE,51,correlation,NA,0.8125,120
461,kmeans,ridge,COBRE,51,correlation,NA,0.815625,120
462,kmeans,svc_l1,COBRE,51,partial correlation,NA,0.525,120
463,kmeans,svc_l2,COBRE,51,partial correlation,NA,0.90625,120
464,kmeans,ridge,COBRE,51,partial correlation,NA,0.90625,120
465,kmeans,svc_l1,COBRE,51,tangent,NA,0.73125,120
466,kmeans,svc_l2,COBRE,51,tangent,NA,0.953125,120
467,kmeans,ridge,COBRE,51,tangent,NA,0.95625,120
468,kmeans,svc_l1,COBRE,52,correlation,NA,0.671875,120
469,kmeans,svc_l2,COBRE,52,correlation,NA,0.753125,120
470,kmeans,ridge,COBRE,52,correlation,NA,0.75625,120
471,kmeans,svc_l1,COBRE,52,partial correlation,NA,0.51875,120
472,kmeans,svc_l2,COBRE,52,partial correlation,NA,0.825,120
473,kmeans,ridge,COBRE,52,partial correlation,NA,0.825,120
474,kmeans,svc_l1,COBRE,52,tangent,NA,0.596875,120
475,kmeans,svc_l2,COBRE,52,tangent,NA,0.846875,120
476,kmeans,ridge,COBRE,52,tangent,NA,0.853125,120
477,kmeans,svc_l1,COBRE,53,correlation,NA,0.696875,120
478,kmeans,svc_l2,COBRE,53,correlation,NA,0.8,120
479,kmeans,ridge,COBRE,53,correlation,NA,0.809375,120
480,kmeans,svc_l1,COBRE,53,partial correlation,NA,0.715625,120
481,kmeans,svc_l2,COBRE,53,partial correlation,NA,0.915625,120
482,kmeans,ridge,COBRE,53,partial correlation,NA,0.915625,120
483,kmeans,svc_l1,COBRE,53,tangent,NA,0.709375,120
484,kmeans,svc_l2,COBRE,53,tangent,NA,0.8625,120
485,kmeans,ridge,COBRE,53,tangent,NA,0.86875,120
486,kmeans,svc_l1,COBRE,54,correlation,NA,0.771875,120
487,kmeans,svc_l2,COBRE,54,correlation,NA,0.765625,120
488,kmeans,ridge,COBRE,54,correlation,NA,0.76875,120
489,kmeans,svc_l1,COBRE,54,partial correlation,NA,0.753125,120
490,kmeans,svc_l2,COBRE,54,partial correlation,NA,0.771875,120
491,kmeans,ridge,COBRE,54,partial correlation,NA,0.771875,120
492,kmeans,svc_l1,COBRE,54,tangent,NA,0.55625,120
493,kmeans,svc_l2,COBRE,54,tangent,NA,0.790625,120
494,kmeans,ridge,COBRE,54,tangent,NA,0.7875,120
495,kmeans,svc_l1,COBRE,55,correlation,NA,0.68125,120
496,kmeans,svc_l2,COBRE,55,correlation,NA,0.671875,120
497,kmeans,ridge,COBRE,55,correlation,NA,0.684375,120
498,kmeans,svc_l1,COBRE,55,partial correlation,NA,0.60625,120
499,kmeans,svc_l2,COBRE,55,partial correlation,NA,0.678125,120
500,kmeans,ridge,COBRE,55,partial correlation,NA,0.68125,120
501,kmeans,svc_l1,COBRE,55,tangent,NA,0.60625,120
502,kmeans,svc_l2,COBRE,55,tangent,NA,0.73125,120
503,kmeans,ridge,COBRE,55,tangent,NA,0.734375,120
504,kmeans,svc_l1,COBRE,56,correlation,NA,0.659375,120
505,kmeans,svc_l2,COBRE,56,correlation,NA,0.703125,120
506,kmeans,ridge,COBRE,56,correlation,NA,0.728125,120
507,kmeans,svc_l1,COBRE,56,partial correlation,NA,0.696875,120
508,kmeans,svc_l2,COBRE,56,partial correlation,NA,0.915625,120
509,kmeans,ridge,COBRE,56,partial correlation,NA,0.915625,120
510,kmeans,svc_l1,COBRE,56,tangent,NA,0.678125,120
511,kmeans,svc_l2,COBRE,56,tangent,NA,0.865625,120
512,kmeans,ridge,COBRE,56,tangent,NA,0.865625,120
513,kmeans,svc_l1,COBRE,57,correlation,NA,0.6625,120
514,kmeans,svc_l2,COBRE,57,correlation,NA,0.684375,120
515,kmeans,ridge,COBRE,57,correlation,NA,0.690625,120
516,kmeans,svc_l1,COBRE,57,partial correlation,NA,0.765625,120
517,kmeans,svc_l2,COBRE,57,partial correlation,NA,0.78125,120
518,kmeans,ridge,COBRE,57,partial correlation,NA,0.778125,120
519,kmeans,svc_l1,COBRE,57,tangent,NA,0.68125,120
520,kmeans,svc_l2,COBRE,57,tangent,NA,0.84375,120
521,kmeans,ridge,COBRE,57,tangent,NA,0.846875,120
522,kmeans,svc_l1,COBRE,58,correlation,NA,0.821875,120
523,kmeans,svc_l2,COBRE,58,correlation,NA,0.828125,120
524,kmeans,ridge,COBRE,58,correlation,NA,0.840625,120
525,kmeans,svc_l1,COBRE,58,partial correlation,NA,0.68125,120
526,kmeans,svc_l2,COBRE,58,partial correlation,NA,0.88125,120
527,kmeans,ridge,COBRE,58,partial correlation,NA,0.88125,120
528,kmeans,svc_l1,COBRE,58,tangent,NA,0.79375,120
529,kmeans,svc_l2,COBRE,58,tangent,NA,0.86875,120
530,kmeans,ridge,COBRE,58,tangent,NA,0.86875,120
531,kmeans,svc_l1,COBRE,59,correlation,NA,0.846875,120
532,kmeans,svc_l2,COBRE,59,correlation,NA,0.8375,120
533,kmeans,ridge,COBRE,59,correlation,NA,0.83125,120
534,kmeans,svc_l1,COBRE,59,partial correlation,NA,0.75,120
535,kmeans,svc_l2,COBRE,59,partial correlation,NA,0.86875,120
536,kmeans,ridge,COBRE,59,partial correlation,NA,0.86875,120
537,kmeans,svc_l1,COBRE,59,tangent,NA,0.675,120
538,kmeans,svc_l2,COBRE,59,tangent,NA,0.896875,120
539,kmeans,ridge,COBRE,59,tangent,NA,0.9,120
540,kmeans,svc_l1,COBRE,60,correlation,NA,0.740625,120
541,kmeans,svc_l2,COBRE,60,correlation,NA,0.865625,120
542,kmeans,ridge,COBRE,60,correlation,NA,0.8625,120
543,kmeans,svc_l1,COBRE,60,partial correlation,NA,0.734375,120
544,kmeans,svc_l2,COBRE,60,partial correlation,NA,0.84375,120
545,kmeans,ridge,COBRE,60,partial correlation,NA,0.840625,120
546,kmeans,svc_l1,COBRE,60,tangent,NA,0.775,120
547,kmeans,svc_l2,COBRE,60,tangent,NA,0.8625,120
548,kmeans,ridge,COBRE,60,tangent,NA,0.865625,120
549,kmeans,svc_l1,COBRE,61,correlation,NA,0.71875,120
550,kmeans,svc_l2,COBRE,61,correlation,NA,0.7375,120
551,kmeans,ridge,COBRE,61,correlation,NA,0.740625,120
552,kmeans,svc_l1,COBRE,61,partial correlation,NA,0.775,120
553,kmeans,svc_l2,COBRE,61,partial correlation,NA,0.7625,120
554,kmeans,ridge,COBRE,61,partial correlation,NA,0.7625,120
555,kmeans,svc_l1,COBRE,61,tangent,NA,0.6875,120
556,kmeans,svc_l2,COBRE,61,tangent,NA,0.734375,120
557,kmeans,ridge,COBRE,61,tangent,NA,0.7375,120
558,kmeans,svc_l1,COBRE,62,correlation,NA,0.778125,120
559,kmeans,svc_l2,COBRE,62,correlation,NA,0.85,120
560,kmeans,ridge,COBRE,62,correlation,NA,0.859375,120
561,kmeans,svc_l1,COBRE,62,partial correlation,NA,0.728125,120
562,kmeans,svc_l2,COBRE,62,partial correlation,NA,0.85,120
563,kmeans,ridge,COBRE,62,partial correlation,NA,0.85,120
564,kmeans,svc_l1,COBRE,62,tangent,NA,0.696875,120
565,kmeans,svc_l2,COBRE,62,tangent,NA,0.896875,120
566,kmeans,ridge,COBRE,62,tangent,NA,0.896875,120
567,kmeans,svc_l1,COBRE,63,correlation,NA,0.64375,120
568,kmeans,svc_l2,COBRE,63,correlation,NA,0.73125,120
569,kmeans,ridge,COBRE,63,correlation,NA,0.7375,120
570,kmeans,svc_l1,COBRE,63,partial correlation,NA,0.678125,120
571,kmeans,svc_l2,COBRE,63,partial correlation,NA,0.85625,120
572,kmeans,ridge,COBRE,63,partial correlation,NA,0.85625,120
573,kmeans,svc_l1,COBRE,63,tangent,NA,0.71875,120
574,kmeans,svc_l2,COBRE,63,tangent,NA,0.86875,120
575,kmeans,ridge,COBRE,63,tangent,NA,0.86875,120
576,kmeans,svc_l1,COBRE,64,correlation,NA,0.765625,120
577,kmeans,svc_l2,COBRE,64,correlation,NA,0.8,120
578,kmeans,ridge,COBRE,64,correlation,NA,0.778125,120
579,kmeans,svc_l1,COBRE,64,partial correlation,NA,0.759375,120
580,kmeans,svc_l2,COBRE,64,partial correlation,NA,0.853125,120
581,kmeans,ridge,COBRE,64,partial correlation,NA,0.85,120
582,kmeans,svc_l1,COBRE,64,tangent,NA,0.571875,120
583,kmeans,svc_l2,COBRE,64,tangent,NA,0.9,120
584,kmeans,ridge,COBRE,64,tangent,NA,0.903125,120
585,kmeans,svc_l1,COBRE,65,correlation,NA,0.7375,120
586,kmeans,svc_l2,COBRE,65,correlation,NA,0.821875,120
587,kmeans,ridge,COBRE,65,correlation,NA,0.809375,120
588,kmeans,svc_l1,COBRE,65,partial correlation,NA,0.7125,120
589,kmeans,svc_l2,COBRE,65,partial correlation,NA,0.896875,120
590,kmeans,ridge,COBRE,65,partial correlation,NA,0.896875,120
591,kmeans,svc_l1,COBRE,65,tangent,NA,0.640625,120
592,kmeans,svc_l2,COBRE,65,tangent,NA,0.85625,120
593,kmeans,ridge,COBRE,65,tangent,NA,0.85625,120
594,kmeans,svc_l1,COBRE,66,correlation,NA,0.74375,120
595,kmeans,svc_l2,COBRE,66,correlation,NA,0.909375,120
596,kmeans,ridge,COBRE,66,correlation,NA,0.9125,120
597,kmeans,svc_l1,COBRE,66,partial correlation,NA,0.75,120
598,kmeans,svc_l2,COBRE,66,partial correlation,NA,0.934375,120
599,kmeans,ridge,COBRE,66,partial correlation,NA,0.934375,120
600,kmeans,svc_l1,COBRE,66,tangent,NA,0.68125,120
601,kmeans,svc_l2,COBRE,66,tangent,NA,0.978125,120
602,kmeans,ridge,COBRE,66,tangent,NA,0.978125,120
603,kmeans,svc_l1,COBRE,67,correlation,NA,0.7125,120
604,kmeans,svc_l2,COBRE,67,correlation,NA,0.7875,120
605,kmeans,ridge,COBRE,67,correlation,NA,0.775,120
606,kmeans,svc_l1,COBRE,67,partial correlation,NA,0.684375,120
607,kmeans,svc_l2,COBRE,67,partial correlation,NA,0.84375,120
608,kmeans,ridge,COBRE,67,partial correlation,NA,0.84375,120
609,kmeans,svc_l1,COBRE,67,tangent,NA,0.640625,120
610,kmeans,svc_l2,COBRE,67,tangent,NA,0.796875,120
611,kmeans,ridge,COBRE,67,tangent,NA,0.796875,120
612,kmeans,svc_l1,COBRE,68,correlation,NA,0.65,120
613,kmeans,svc_l2,COBRE,68,correlation,NA,0.734375,120
614,kmeans,ridge,COBRE,68,correlation,NA,0.75,120
615,kmeans,svc_l1,COBRE,68,partial correlation,NA,0.625,120
616,kmeans,svc_l2,COBRE,68,partial correlation,NA,0.834375,120
617,kmeans,ridge,COBRE,68,partial correlation,NA,0.83125,120
618,kmeans,svc_l1,COBRE,68,tangent,NA,0.6375,120
619,kmeans,svc_l2,COBRE,68,tangent,NA,0.853125,120
620,kmeans,ridge,COBRE,68,tangent,NA,0.853125,120
621,kmeans,svc_l1,COBRE,69,correlation,NA,0.734375,120
622,kmeans,svc_l2,COBRE,69,correlation,NA,0.865625,120
623,kmeans,ridge,COBRE,69,correlation,NA,0.853125,120
624,kmeans,svc_l1,COBRE,69,partial correlation,NA,0.6375,120
625,kmeans,svc_l2,COBRE,69,partial correlation,NA,0.878125,120
626,kmeans,ridge,COBRE,69,partial correlation,NA,0.875,120
627,kmeans,svc_l1,COBRE,69,tangent,NA,0.653125,120
628,kmeans,svc_l2,COBRE,69,tangent,NA,0.921875,120
629,kmeans,ridge,COBRE,69,tangent,NA,0.925,120
630,kmeans,svc_l1,COBRE,70,correlation,NA,0.59375,120
631,kmeans,svc_l2,COBRE,70,correlation,NA,0.7625,120
632,kmeans,ridge,COBRE,70,correlation,NA,0.74375,120
633,kmeans,svc_l1,COBRE,70,partial correlation,NA,0.603125,120
634,kmeans,svc_l2,COBRE,70,partial correlation,NA,0.859375,120
635,kmeans,ridge,COBRE,70,partial correlation,NA,0.85625,120
636,kmeans,svc_l1,COBRE,70,tangent,NA,0.709375,120
637,kmeans,svc_l2,COBRE,70,tangent,NA,0.878125,120
638,kmeans,ridge,COBRE,70,tangent,NA,0.875,120
639,kmeans,svc_l1,COBRE,71,correlation,NA,0.8125,120
640,kmeans,svc_l2,COBRE,71,correlation,NA,0.828125,120
641,kmeans,ridge,COBRE,71,correlation,NA,0.815625,120
642,kmeans,svc_l1,COBRE,71,partial correlation,NA,0.64375,120
643,kmeans,svc_l2,COBRE,71,partial correlation,NA,0.88125,120
644,kmeans,ridge,COBRE,71,partial correlation,NA,0.884375,120
645,kmeans,svc_l1,COBRE,71,tangent,NA,0.73125,120
646,kmeans,svc_l2,COBRE,71,tangent,NA,0.903125,120
647,kmeans,ridge,COBRE,71,tangent,NA,0.90625,120
648,kmeans,svc_l1,COBRE,72,correlation,NA,0.45,120
649,kmeans,svc_l2,COBRE,72,correlation,NA,0.675,120
650,kmeans,ridge,COBRE,72,correlation,NA,0.7,120
651,kmeans,svc_l1,COBRE,72,partial correlation,NA,0.58125,120
652,kmeans,svc_l2,COBRE,72,partial correlation,NA,0.74375,120
653,kmeans,ridge,COBRE,72,partial correlation,NA,0.74375,120
654,kmeans,svc_l1,COBRE,72,tangent,NA,0.55625,120
655,kmeans,svc_l2,COBRE,72,tangent,NA,0.778125,120
656,kmeans,ridge,COBRE,72,tangent,NA,0.778125,120
657,kmeans,svc_l1,COBRE,73,correlation,NA,0.53125,120
658,kmeans,svc_l2,COBRE,73,correlation,NA,0.58125,120
659,kmeans,ridge,COBRE,73,correlation,NA,0.56875,120
660,kmeans,svc_l1,COBRE,73,partial correlation,NA,0.703125,120
661,kmeans,svc_l2,COBRE,73,partial correlation,NA,0.85625,120
662,kmeans,ridge,COBRE,73,partial correlation,NA,0.853125,120
663,kmeans,svc_l1,COBRE,73,tangent,NA,0.715625,120
664,kmeans,svc_l2,COBRE,73,tangent,NA,0.759375,120
665,kmeans,ridge,COBRE,73,tangent,NA,0.7625,120
666,kmeans,svc_l1,COBRE,74,correlation,NA,0.70625,120
667,kmeans,svc_l2,COBRE,74,correlation,NA,0.85625,120
668,kmeans,ridge,COBRE,74,correlation,NA,0.853125,120
669,kmeans,svc_l1,COBRE,74,partial correlation,NA,0.6125,120
670,kmeans,svc_l2,COBRE,74,partial correlation,NA,0.778125,120
671,kmeans,ridge,COBRE,74,partial correlation,NA,0.78125,120
672,kmeans,svc_l1,COBRE,74,tangent,NA,0.675,120
673,kmeans,svc_l2,COBRE,74,tangent,NA,0.84375,120
674,kmeans,ridge,COBRE,74,tangent,NA,0.840625,120
675,kmeans,svc_l1,COBRE,75,correlation,NA,0.625,120
