,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,iter_shuffle_split,measure,motion_regress,n_clusters,n_components,n_iter,n_regions,scores,scoring,smoothing_fwhm
879,879,kmeans,svc_l1,,,,,tangent,,,,97.0,120,[ 0.825],,
880,880,kmeans,svc_l2,,,,,tangent,,,,97.0,120,[ 0.93125],,
881,881,kmeans,ridge,,,,,tangent,,,,97.0,120,[ 0.928125],,
882,882,kmeans,svc_l1,,,,,correlation,,,,98.0,120,[ 0.746875],,
883,883,kmeans,svc_l2,,,,,correlation,,,,98.0,120,[ 0.803125],,
884,884,kmeans,ridge,,,,,correlation,,,,98.0,120,[ 0.828125],,
885,885,kmeans,svc_l1,,,,,partial correlation,,,,98.0,120,[ 0.846875],,
886,886,kmeans,svc_l2,,,,,partial correlation,,,,98.0,120,[ 0.828125],,
887,887,kmeans,ridge,,,,,partial correlation,,,,98.0,120,[ 0.828125],,
888,888,kmeans,svc_l1,,,,,tangent,,,,98.0,120,[ 0.671875],,
889,889,kmeans,svc_l2,,,,,tangent,,,,98.0,120,[ 0.8125],,
890,890,kmeans,ridge,,,,,tangent,,,,98.0,120,[ 0.8125],,
891,891,kmeans,svc_l1,,,,,correlation,,,,99.0,120,[ 0.728125],,
892,892,kmeans,svc_l2,,,,,correlation,,,,99.0,120,[ 0.846875],,
893,893,kmeans,ridge,,,,,correlation,,,,99.0,120,[ 0.84375],,
894,894,kmeans,svc_l1,,,,,partial correlation,,,,99.0,120,[ 0.64375],,
895,895,kmeans,svc_l2,,,,,partial correlation,,,,99.0,120,[ 0.853125],,
896,896,kmeans,ridge,,,,,partial correlation,,,,99.0,120,[ 0.853125],,
897,897,kmeans,svc_l1,,,,,tangent,,,,99.0,120,[ 0.80625],,
898,898,kmeans,svc_l2,,,,,tangent,,,,99.0,120,[ 0.878125],,
899,899,kmeans,ridge,,,,,tangent,,,,99.0,120,[ 0.875],,
900,900,ward,svc_l1,,,,,correlation,,,,0.0,120,[ 0.740625],,
901,901,ward,svc_l2,,,,,correlation,,,,0.0,120,[ 0.740625],,
902,902,ward,ridge,,,,,correlation,,,,0.0,120,[ 0.746875],,
903,903,ward,svc_l1,,,,,partial correlation,,,,0.0,120,[ 0.540625],,
904,904,ward,svc_l2,,,,,partial correlation,,,,0.0,120,[ 0.75],,
905,905,ward,ridge,,,,,partial correlation,,,,0.0,120,[ 0.75],,
906,906,ward,svc_l1,,,,,tangent,,,,0.0,120,[ 0.609375],,
907,907,ward,svc_l2,,,,,tangent,,,,0.0,120,[ 0.771875],,
908,908,ward,ridge,,,,,tangent,,,,0.0,120,[ 0.771875],,
909,909,ward,svc_l1,,,,,correlation,,,,1.0,120,[ 0.5625],,
910,910,ward,svc_l2,,,,,correlation,,,,1.0,120,[ 0.64375],,
911,911,ward,ridge,,,,,correlation,,,,1.0,120,[ 0.634375],,
912,912,ward,svc_l1,,,,,partial correlation,,,,1.0,120,[ 0.6875],,
913,913,ward,svc_l2,,,,,partial correlation,,,,1.0,120,[ 0.846875],,
914,914,ward,ridge,,,,,partial correlation,,,,1.0,120,[ 0.846875],,
915,915,ward,svc_l1,,,,,tangent,,,,1.0,120,[ 0.65],,
916,916,ward,svc_l2,,,,,tangent,,,,1.0,120,[ 0.821875],,
917,917,ward,ridge,,,,,tangent,,,,1.0,120,[ 0.81875],,
918,918,ward,svc_l1,,,,,correlation,,,,2.0,120,[ 0.65],,
919,919,ward,svc_l2,,,,,correlation,,,,2.0,120,[ 0.78125],,
920,920,ward,ridge,,,,,correlation,,,,2.0,120,[ 0.765625],,
921,921,ward,svc_l1,,,,,partial correlation,,,,2.0,120,[ 0.809375],,
922,922,ward,svc_l2,,,,,partial correlation,,,,2.0,120,[ 0.88125],,
923,923,ward,ridge,,,,,partial correlation,,,,2.0,120,[ 0.88125],,
924,924,ward,svc_l1,,,,,tangent,,,,2.0,120,[ 0.7625],,
925,925,ward,svc_l2,,,,,tangent,,,,2.0,120,[ 0.896875],,
926,926,ward,ridge,,,,,tangent,,,,2.0,120,[ 0.89375],,
927,927,ward,svc_l1,,,,,correlation,,,,3.0,120,[ 0.721875],,
928,928,ward,svc_l2,,,,,correlation,,,,3.0,120,[ 0.809375],,
929,929,ward,ridge,,,,,correlation,,,,3.0,120,[ 0.80625],,
930,930,ward,svc_l1,,,,,partial correlation,,,,3.0,120,[ 0.59375],,
931,931,ward,svc_l2,,,,,partial correlation,,,,3.0,120,[ 0.75625],,
932,932,ward,ridge,,,,,partial correlation,,,,3.0,120,[ 0.759375],,
933,933,ward,svc_l1,,,,,tangent,,,,3.0,120,[ 0.575],,
934,934,ward,svc_l2,,,,,tangent,,,,3.0,120,[ 0.85],,
935,935,ward,ridge,,,,,tangent,,,,3.0,120,[ 0.853125],,
936,936,ward,svc_l1,,,,,correlation,,,,4.0,120,[ 0.6625],,
937,937,ward,svc_l2,,,,,correlation,,,,4.0,120,[ 0.771875],,
938,938,ward,ridge,,,,,correlation,,,,4.0,120,[ 0.746875],,
939,939,ward,svc_l1,,,,,partial correlation,,,,4.0,120,[ 0.775],,
940,940,ward,svc_l2,,,,,partial correlation,,,,4.0,120,[ 0.828125],,
941,941,ward,ridge,,,,,partial correlation,,,,4.0,120,[ 0.828125],,
942,942,ward,svc_l1,,,,,tangent,,,,4.0,120,[ 0.7875],,
943,943,ward,svc_l2,,,,,tangent,,,,4.0,120,[ 0.89375],,
944,944,ward,ridge,,,,,tangent,,,,4.0,120,[ 0.89375],,
945,945,ward,svc_l1,,,,,correlation,,,,5.0,120,[ 0.5875],,
946,946,ward,svc_l2,,,,,correlation,,,,5.0,120,[ 0.709375],,
947,947,ward,ridge,,,,,correlation,,,,5.0,120,[ 0.696875],,
948,948,ward,svc_l1,,,,,partial correlation,,,,5.0,120,[ 0.696875],,
949,949,ward,svc_l2,,,,,partial correlation,,,,5.0,120,[ 0.825],,
950,950,ward,ridge,,,,,partial correlation,,,,5.0,120,[ 0.825],,
951,951,ward,svc_l1,,,,,tangent,,,,5.0,120,[ 0.75],,
952,952,ward,svc_l2,,,,,tangent,,,,5.0,120,[ 0.8],,
953,953,ward,ridge,,,,,tangent,,,,5.0,120,[ 0.803125],,
954,954,ward,svc_l1,,,,,correlation,,,,6.0,120,[ 0.775],,
955,955,ward,svc_l2,,,,,correlation,,,,6.0,120,[ 0.725],,
956,956,ward,ridge,,,,,correlation,,,,6.0,120,[ 0.725],,
957,957,ward,svc_l1,,,,,partial correlation,,,,6.0,120,[ 0.7125],,
958,958,ward,svc_l2,,,,,partial correlation,,,,6.0,120,[ 0.790625],,
959,959,ward,ridge,,,,,partial correlation,,,,6.0,120,[ 0.790625],,
960,960,ward,svc_l1,,,,,tangent,,,,6.0,120,[ 0.725],,
961,961,ward,svc_l2,,,,,tangent,,,,6.0,120,[ 0.865625],,
962,962,ward,ridge,,,,,tangent,,,,6.0,120,[ 0.86875],,
963,963,ward,svc_l1,,,,,correlation,,,,7.0,120,[ 0.665625],,
964,964,ward,svc_l2,,,,,correlation,,,,7.0,120,[ 0.725],,
965,965,ward,ridge,,,,,correlation,,,,7.0,120,[ 0.71875],,
966,966,ward,svc_l1,,,,,partial correlation,,,,7.0,120,[ 0.6],,
967,967,ward,svc_l2,,,,,partial correlation,,,,7.0,120,[ 0.734375],,
968,968,ward,ridge,,,,,partial correlation,,,,7.0,120,[ 0.73125],,
969,969,ward,svc_l1,,,,,tangent,,,,7.0,120,[ 0.74375],,
970,970,ward,svc_l2,,,,,tangent,,,,7.0,120,[ 0.840625],,
971,971,ward,ridge,,,,,tangent,,,,7.0,120,[ 0.8375],,
972,972,ward,svc_l1,,,,,correlation,,,,8.0,120,[ 0.6875],,
973,973,ward,svc_l2,,,,,correlation,,,,8.0,120,[ 0.809375],,
974,974,ward,ridge,,,,,correlation,,,,8.0,120,[ 0.8],,
975,975,ward,svc_l1,,,,,partial correlation,,,,8.0,120,[ 0.759375],,
976,976,ward,svc_l2,,,,,partial correlation,,,,8.0,120,[ 0.953125],,
977,977,ward,ridge,,,,,partial correlation,,,,8.0,120,[ 0.953125],,
978,978,ward,svc_l1,,,,,tangent,,,,8.0,120,[ 0.803125],,
979,979,ward,svc_l2,,,,,tangent,,,,8.0,120,[ 0.909375],,
980,980,ward,ridge,,,,,tangent,,,,8.0,120,[ 0.909375],,
981,981,ward,svc_l1,,,,,correlation,,,,9.0,120,[ 0.675],,
982,982,ward,svc_l2,,,,,correlation,,,,9.0,120,[ 0.803125],,
983,983,ward,ridge,,,,,correlation,,,,9.0,120,[ 0.790625],,
984,984,ward,svc_l1,,,,,partial correlation,,,,9.0,120,[ 0.571875],,
985,985,ward,svc_l2,,,,,partial correlation,,,,9.0,120,[ 0.7625],,
986,986,ward,ridge,,,,,partial correlation,,,,9.0,120,[ 0.7625],,
987,987,ward,svc_l1,,,,,tangent,,,,9.0,120,[ 0.671875],,
988,988,ward,svc_l2,,,,,tangent,,,,9.0,120,[ 0.846875],,
989,989,ward,ridge,,,,,tangent,,,,9.0,120,[ 0.846875],,
990,990,ward,svc_l1,,,,,correlation,,,,10.0,120,[ 0.703125],,
991,991,ward,svc_l2,,,,,correlation,,,,10.0,120,[ 0.728125],,
992,992,ward,ridge,,,,,correlation,,,,10.0,120,[ 0.709375],,
993,993,ward,svc_l1,,,,,partial correlation,,,,10.0,120,[ 0.584375],,
994,994,ward,svc_l2,,,,,partial correlation,,,,10.0,120,[ 0.69375],,
995,995,ward,ridge,,,,,partial correlation,,,,10.0,120,[ 0.69375],,
996,996,ward,svc_l1,,,,,tangent,,,,10.0,120,[ 0.565625],,
997,997,ward,svc_l2,,,,,tangent,,,,10.0,120,[ 0.796875],,
998,998,ward,ridge,,,,,tangent,,,,10.0,120,[ 0.796875],,
999,999,ward,svc_l1,,,,,correlation,,,,11.0,120,[ 0.740625],,
1000,1000,ward,svc_l2,,,,,correlation,,,,11.0,120,[ 0.875],,
1001,1001,ward,ridge,,,,,correlation,,,,11.0,120,[ 0.871875],,
1002,1002,ward,svc_l1,,,,,partial correlation,,,,11.0,120,[ 0.80625],,
1003,1003,ward,svc_l2,,,,,partial correlation,,,,11.0,120,[ 0.95625],,
1004,1004,ward,ridge,,,,,partial correlation,,,,11.0,120,[ 0.95625],,
1005,1005,ward,svc_l1,,,,,tangent,,,,11.0,120,[ 0.79375],,
1006,1006,ward,svc_l2,,,,,tangent,,,,11.0,120,[ 0.91875],,
1007,1007,ward,ridge,,,,,tangent,,,,11.0,120,[ 0.921875],,
1008,1008,ward,svc_l1,,,,,correlation,,,,12.0,120,[ 0.725],,
1009,1009,ward,svc_l2,,,,,correlation,,,,12.0,120,[ 0.840625],,
1010,1010,ward,ridge,,,,,correlation,,,,12.0,120,[ 0.8375],,
1011,1011,ward,svc_l1,,,,,partial correlation,,,,12.0,120,[ 0.71875],,
1012,1012,ward,svc_l2,,,,,partial correlation,,,,12.0,120,[ 0.771875],,
1013,1013,ward,ridge,,,,,partial correlation,,,,12.0,120,[ 0.76875],,
1014,1014,ward,svc_l1,,,,,tangent,,,,12.0,120,[ 0.559375],,
1015,1015,ward,svc_l2,,,,,tangent,,,,12.0,120,[ 0.8625],,
1016,1016,ward,ridge,,,,,tangent,,,,12.0,120,[ 0.8625],,
1017,1017,ward,svc_l1,,,,,correlation,,,,13.0,120,[ 0.71875],,
1018,1018,ward,svc_l2,,,,,correlation,,,,13.0,120,[ 0.7875],,
1019,1019,ward,ridge,,,,,correlation,,,,13.0,120,[ 0.759375],,
1020,1020,ward,svc_l1,,,,,partial correlation,,,,13.0,120,[ 0.65],,
1021,1021,ward,svc_l2,,,,,partial correlation,,,,13.0,120,[ 0.878125],,
1022,1022,ward,ridge,,,,,partial correlation,,,,13.0,120,[ 0.88125],,
1023,1023,ward,svc_l1,,,,,tangent,,,,13.0,120,[ 0.684375],,
1024,1024,ward,svc_l2,,,,,tangent,,,,13.0,120,[ 0.884375],,
1025,1025,ward,ridge,,,,,tangent,,,,13.0,120,[ 0.884375],,
1026,1026,ward,svc_l1,,,,,correlation,,,,14.0,120,[ 0.8375],,
1027,1027,ward,svc_l2,,,,,correlation,,,,14.0,120,[ 0.8875],,
1028,1028,ward,ridge,,,,,correlation,,,,14.0,120,[ 0.88125],,
1029,1029,ward,svc_l1,,,,,partial correlation,,,,14.0,120,[ 0.7375],,
1030,1030,ward,svc_l2,,,,,partial correlation,,,,14.0,120,[ 0.9375],,
1031,1031,ward,ridge,,,,,partial correlation,,,,14.0,120,[ 0.9375],,
1032,1032,ward,svc_l1,,,,,tangent,,,,14.0,120,[ 0.721875],,
1033,1033,ward,svc_l2,,,,,tangent,,,,14.0,120,[ 0.896875],,
1034,1034,ward,ridge,,,,,tangent,,,,14.0,120,[ 0.896875],,
1035,1035,ward,svc_l1,,,,,correlation,,,,15.0,120,[ 0.671875],,
1036,1036,ward,svc_l2,,,,,correlation,,,,15.0,120,[ 0.765625],,
1037,1037,ward,ridge,,,,,correlation,,,,15.0,120,[ 0.75625],,
1038,1038,ward,svc_l1,,,,,partial correlation,,,,15.0,120,[ 0.64375],,
1039,1039,ward,svc_l2,,,,,partial correlation,,,,15.0,120,[ 0.79375],,
1040,1040,ward,ridge,,,,,partial correlation,,,,15.0,120,[ 0.79375],,
1041,1041,ward,svc_l1,,,,,tangent,,,,15.0,120,[ 0.596875],,
1042,1042,ward,svc_l2,,,,,tangent,,,,15.0,120,[ 0.815625],,
1043,1043,ward,ridge,,,,,tangent,,,,15.0,120,[ 0.8125],,
1044,1044,ward,svc_l1,,,,,correlation,,,,16.0,120,[ 0.7375],,
1045,1045,ward,svc_l2,,,,,correlation,,,,16.0,120,[ 0.74375],,
1046,1046,ward,ridge,,,,,correlation,,,,16.0,120,[ 0.73125],,
1047,1047,ward,svc_l1,,,,,partial correlation,,,,16.0,120,[ 0.75],,
1048,1048,ward,svc_l2,,,,,partial correlation,,,,16.0,120,[ 0.83125],,
1049,1049,ward,ridge,,,,,partial correlation,,,,16.0,120,[ 0.828125],,
1050,1050,ward,svc_l1,,,,,tangent,,,,16.0,120,[ 0.65625],,
1051,1051,ward,svc_l2,,,,,tangent,,,,16.0,120,[ 0.871875],,
1052,1052,ward,ridge,,,,,tangent,,,,16.0,120,[ 0.871875],,
1053,1053,ward,svc_l1,,,,,correlation,,,,17.0,120,[ 0.725],,
1054,1054,ward,svc_l2,,,,,correlation,,,,17.0,120,[ 0.81875],,
1055,1055,ward,ridge,,,,,correlation,,,,17.0,120,[ 0.821875],,
1056,1056,ward,svc_l1,,,,,partial correlation,,,,17.0,120,[ 0.796875],,
1057,1057,ward,svc_l2,,,,,partial correlation,,,,17.0,120,[ 0.93125],,
1058,1058,ward,ridge,,,,,partial correlation,,,,17.0,120,[ 0.93125],,
1059,1059,ward,svc_l1,,,,,tangent,,,,17.0,120,[ 0.83125],,
1060,1060,ward,svc_l2,,,,,tangent,,,,17.0,120,[ 0.946875],,
1061,1061,ward,ridge,,,,,tangent,,,,17.0,120,[ 0.95],,
1062,1062,ward,svc_l1,,,,,correlation,,,,18.0,120,[ 0.634375],,
1063,1063,ward,svc_l2,,,,,correlation,,,,18.0,120,[ 0.6875],,
1064,1064,ward,ridge,,,,,correlation,,,,18.0,120,[ 0.671875],,
1065,1065,ward,svc_l1,,,,,partial correlation,,,,18.0,120,[ 0.71875],,
1066,1066,ward,svc_l2,,,,,partial correlation,,,,18.0,120,[ 0.821875],,
1067,1067,ward,ridge,,,,,partial correlation,,,,18.0,120,[ 0.825],,
1068,1068,ward,svc_l1,,,,,tangent,,,,18.0,120,[ 0.69375],,
1069,1069,ward,svc_l2,,,,,tangent,,,,18.0,120,[ 0.815625],,
1070,1070,ward,ridge,,,,,tangent,,,,18.0,120,[ 0.815625],,
1071,1071,ward,svc_l1,,,,,correlation,,,,19.0,120,[ 0.653125],,
1072,1072,ward,svc_l2,,,,,correlation,,,,19.0,120,[ 0.790625],,
1073,1073,ward,ridge,,,,,correlation,,,,19.0,120,[ 0.775],,
1074,1074,ward,svc_l1,,,,,partial correlation,,,,19.0,120,[ 0.596875],,
1075,1075,ward,svc_l2,,,,,partial correlation,,,,19.0,120,[ 0.875],,
1076,1076,ward,ridge,,,,,partial correlation,,,,19.0,120,[ 0.88125],,
1077,1077,ward,svc_l1,,,,,tangent,,,,19.0,120,[ 0.653125],,
1078,1078,ward,svc_l2,,,,,tangent,,,,19.0,120,[ 0.85],,
1079,1079,ward,ridge,,,,,tangent,,,,19.0,120,[ 0.85],,
1080,1080,ward,svc_l1,,,,,correlation,,,,20.0,120,[ 0.790625],,
1081,1081,ward,svc_l2,,,,,correlation,,,,20.0,120,[ 0.796875],,
1082,1082,ward,ridge,,,,,correlation,,,,20.0,120,[ 0.775],,
1083,1083,ward,svc_l1,,,,,partial correlation,,,,20.0,120,[ 0.653125],,
1084,1084,ward,svc_l2,,,,,partial correlation,,,,20.0,120,[ 0.775],,
1085,1085,ward,ridge,,,,,partial correlation,,,,20.0,120,[ 0.775],,
1086,1086,ward,svc_l1,,,,,tangent,,,,20.0,120,[ 0.734375],,
1087,1087,ward,svc_l2,,,,,tangent,,,,20.0,120,[ 0.846875],,
1088,1088,ward,ridge,,,,,tangent,,,,20.0,120,[ 0.846875],,
1089,1089,ward,svc_l1,,,,,correlation,,,,21.0,120,[ 0.7125],,
1090,1090,ward,svc_l2,,,,,correlation,,,,21.0,120,[ 0.803125],,
1091,1091,ward,ridge,,,,,correlation,,,,21.0,120,[ 0.815625],,
1092,1092,ward,svc_l1,,,,,partial correlation,,,,21.0,120,[ 0.49375],,
1093,1093,ward,svc_l2,,,,,partial correlation,,,,21.0,120,[ 0.79375],,
1094,1094,ward,ridge,,,,,partial correlation,,,,21.0,120,[ 0.79375],,
1095,1095,ward,svc_l1,,,,,tangent,,,,21.0,120,[ 0.74375],,
1096,1096,ward,svc_l2,,,,,tangent,,,,21.0,120,[ 0.875],,
1097,1097,ward,ridge,,,,,tangent,,,,21.0,120,[ 0.871875],,
1098,1098,ward,svc_l1,,,,,correlation,,,,22.0,120,[ 0.76875],,
1099,1099,ward,svc_l2,,,,,correlation,,,,22.0,120,[ 0.821875],,
1100,1100,ward,ridge,,,,,correlation,,,,22.0,120,[ 0.8125],,
1101,1101,ward,svc_l1,,,,,partial correlation,,,,22.0,120,[ 0.740625],,
1102,1102,ward,svc_l2,,,,,partial correlation,,,,22.0,120,[ 0.89375],,
1103,1103,ward,ridge,,,,,partial correlation,,,,22.0,120,[ 0.89375],,
1104,1104,ward,svc_l1,,,,,tangent,,,,22.0,120,[ 0.7],,
1105,1105,ward,svc_l2,,,,,tangent,,,,22.0,120,[ 0.953125],,
1106,1106,ward,ridge,,,,,tangent,,,,22.0,120,[ 0.953125],,
1107,1107,ward,svc_l1,,,,,correlation,,,,23.0,120,[ 0.64375],,
1108,1108,ward,svc_l2,,,,,correlation,,,,23.0,120,[ 0.75],,
1109,1109,ward,ridge,,,,,correlation,,,,23.0,120,[ 0.740625],,
1110,1110,ward,svc_l1,,,,,partial correlation,,,,23.0,120,[ 0.66875],,
1111,1111,ward,svc_l2,,,,,partial correlation,,,,23.0,120,[ 0.78125],,
1112,1112,ward,ridge,,,,,partial correlation,,,,23.0,120,[ 0.78125],,
1113,1113,ward,svc_l1,,,,,tangent,,,,23.0,120,[ 0.778125],,
1114,1114,ward,svc_l2,,,,,tangent,,,,23.0,120,[ 0.815625],,
1115,1115,ward,ridge,,,,,tangent,,,,23.0,120,[ 0.809375],,
1116,1116,ward,svc_l1,,,,,correlation,,,,24.0,120,[ 0.70625],,
1117,1117,ward,svc_l2,,,,,correlation,,,,24.0,120,[ 0.81875],,
1118,1118,ward,ridge,,,,,correlation,,,,24.0,120,[ 0.8125],,
1119,1119,ward,svc_l1,,,,,partial correlation,,,,24.0,120,[ 0.690625],,
1120,1120,ward,svc_l2,,,,,partial correlation,,,,24.0,120,[ 0.928125],,
1121,1121,ward,ridge,,,,,partial correlation,,,,24.0,120,[ 0.928125],,
1122,1122,ward,svc_l1,,,,,tangent,,,,24.0,120,[ 0.859375],,
1123,1123,ward,svc_l2,,,,,tangent,,,,24.0,120,[ 0.89375],,
1124,1124,ward,ridge,,,,,tangent,,,,24.0,120,[ 0.890625],,
1125,1125,ward,svc_l1,,,,,correlation,,,,25.0,120,[ 0.665625],,
1126,1126,ward,svc_l2,,,,,correlation,,,,25.0,120,[ 0.825],,
1127,1127,ward,ridge,,,,,correlation,,,,25.0,120,[ 0.821875],,
1128,1128,ward,svc_l1,,,,,partial correlation,,,,25.0,120,[ 0.575],,
1129,1129,ward,svc_l2,,,,,partial correlation,,,,25.0,120,[ 0.896875],,
1130,1130,ward,ridge,,,,,partial correlation,,,,25.0,120,[ 0.896875],,
1131,1131,ward,svc_l1,,,,,tangent,,,,25.0,120,[ 0.625],,
1132,1132,ward,svc_l2,,,,,tangent,,,,25.0,120,[ 0.940625],,
1133,1133,ward,ridge,,,,,tangent,,,,25.0,120,[ 0.9375],,
1134,1134,ward,svc_l1,,,,,correlation,,,,26.0,120,[ 0.790625],,
1135,1135,ward,svc_l2,,,,,correlation,,,,26.0,120,[ 0.8],,
1136,1136,ward,ridge,,,,,correlation,,,,26.0,120,[ 0.79375],,
1137,1137,ward,svc_l1,,,,,partial correlation,,,,26.0,120,[ 0.73125],,
1138,1138,ward,svc_l2,,,,,partial correlation,,,,26.0,120,[ 0.890625],,
1139,1139,ward,ridge,,,,,partial correlation,,,,26.0,120,[ 0.890625],,
1140,1140,ward,svc_l1,,,,,tangent,,,,26.0,120,[ 0.8],,
1141,1141,ward,svc_l2,,,,,tangent,,,,26.0,120,[ 0.9],,
1142,1142,ward,ridge,,,,,tangent,,,,26.0,120,[ 0.896875],,
1143,1143,ward,svc_l1,,,,,correlation,,,,27.0,120,[ 0.65],,
1144,1144,ward,svc_l2,,,,,correlation,,,,27.0,120,[ 0.765625],,
1145,1145,ward,ridge,,,,,correlation,,,,27.0,120,[ 0.7625],,
1146,1146,ward,svc_l1,,,,,partial correlation,,,,27.0,120,[ 0.675],,
1147,1147,ward,svc_l2,,,,,partial correlation,,,,27.0,120,[ 0.8625],,
1148,1148,ward,ridge,,,,,partial correlation,,,,27.0,120,[ 0.8625],,
1149,1149,ward,svc_l1,,,,,tangent,,,,27.0,120,[ 0.684375],,
1150,1150,ward,svc_l2,,,,,tangent,,,,27.0,120,[ 0.859375],,
1151,1151,ward,ridge,,,,,tangent,,,,27.0,120,[ 0.8625],,
1152,1152,ward,svc_l1,,,,,correlation,,,,28.0,120,[ 0.60625],,
1153,1153,ward,svc_l2,,,,,correlation,,,,28.0,120,[ 0.684375],,
1154,1154,ward,ridge,,,,,correlation,,,,28.0,120,[ 0.68125],,
1155,1155,ward,svc_l1,,,,,partial correlation,,,,28.0,120,[ 0.665625],,
1156,1156,ward,svc_l2,,,,,partial correlation,,,,28.0,120,[ 0.6625],,
1157,1157,ward,ridge,,,,,partial correlation,,,,28.0,120,[ 0.6625],,
1158,1158,ward,svc_l1,,,,,tangent,,,,28.0,120,[ 0.5125],,
1159,1159,ward,svc_l2,,,,,tangent,,,,28.0,120,[ 0.70625],,
1160,1160,ward,ridge,,,,,tangent,,,,28.0,120,[ 0.703125],,
1161,1161,ward,svc_l1,,,,,correlation,,,,29.0,120,[ 0.696875],,
1162,1162,ward,svc_l2,,,,,correlation,,,,29.0,120,[ 0.7625],,
1163,1163,ward,ridge,,,,,correlation,,,,29.0,120,[ 0.74375],,
1164,1164,ward,svc_l1,,,,,partial correlation,,,,29.0,120,[ 0.4625],,
1165,1165,ward,svc_l2,,,,,partial correlation,,,,29.0,120,[ 0.828125],,
1166,1166,ward,ridge,,,,,partial correlation,,,,29.0,120,[ 0.825],,
1167,1167,ward,svc_l1,,,,,tangent,,,,29.0,120,[ 0.85625],,
1168,1168,ward,svc_l2,,,,,tangent,,,,29.0,120,[ 0.915625],,
1169,1169,ward,ridge,,,,,tangent,,,,29.0,120,[ 0.9125],,
1170,1170,ward,svc_l1,,,,,correlation,,,,30.0,120,[ 0.678125],,
1171,1171,ward,svc_l2,,,,,correlation,,,,30.0,120,[ 0.721875],,
1172,1172,ward,ridge,,,,,correlation,,,,30.0,120,[ 0.740625],,
1173,1173,ward,svc_l1,,,,,partial correlation,,,,30.0,120,[ 0.646875],,
1174,1174,ward,svc_l2,,,,,partial correlation,,,,30.0,120,[ 0.809375],,
1175,1175,ward,ridge,,,,,partial correlation,,,,30.0,120,[ 0.809375],,
1176,1176,ward,svc_l1,,,,,tangent,,,,30.0,120,[ 0.803125],,
1177,1177,ward,svc_l2,,,,,tangent,,,,30.0,120,[ 0.796875],,
1178,1178,ward,ridge,,,,,tangent,,,,30.0,120,[ 0.796875],,
1179,1179,ward,svc_l1,,,,,correlation,,,,31.0,120,[ 0.628125],,
1180,1180,ward,svc_l2,,,,,correlation,,,,31.0,120,[ 0.634375],,
1181,1181,ward,ridge,,,,,correlation,,,,31.0,120,[ 0.625],,
1182,1182,ward,svc_l1,,,,,partial correlation,,,,31.0,120,[ 0.575],,
1183,1183,ward,svc_l2,,,,,partial correlation,,,,31.0,120,[ 0.715625],,
1184,1184,ward,ridge,,,,,partial correlation,,,,31.0,120,[ 0.715625],,
1185,1185,ward,svc_l1,,,,,tangent,,,,31.0,120,[ 0.553125],,
1186,1186,ward,svc_l2,,,,,tangent,,,,31.0,120,[ 0.740625],,
1187,1187,ward,ridge,,,,,tangent,,,,31.0,120,[ 0.740625],,
1188,1188,ward,svc_l1,,,,,correlation,,,,32.0,120,[ 0.690625],,
1189,1189,ward,svc_l2,,,,,correlation,,,,32.0,120,[ 0.71875],,
1190,1190,ward,ridge,,,,,correlation,,,,32.0,120,[ 0.703125],,
1191,1191,ward,svc_l1,,,,,partial correlation,,,,32.0,120,[ 0.79375],,
1192,1192,ward,svc_l2,,,,,partial correlation,,,,32.0,120,[ 0.75625],,
1193,1193,ward,ridge,,,,,partial correlation,,,,32.0,120,[ 0.75625],,
1194,1194,ward,svc_l1,,,,,tangent,,,,32.0,120,[ 0.625],,
1195,1195,ward,svc_l2,,,,,tangent,,,,32.0,120,[ 0.828125],,
1196,1196,ward,ridge,,,,,tangent,,,,32.0,120,[ 0.828125],,
1197,1197,ward,svc_l1,,,,,correlation,,,,33.0,120,[ 0.909375],,
1198,1198,ward,svc_l2,,,,,correlation,,,,33.0,120,[ 0.859375],,
1199,1199,ward,ridge,,,,,correlation,,,,33.0,120,[ 0.859375],,
1200,1200,ward,svc_l1,,,,,partial correlation,,,,33.0,120,[ 0.715625],,
1201,1201,ward,svc_l2,,,,,partial correlation,,,,33.0,120,[ 0.890625],,
1202,1202,ward,ridge,,,,,partial correlation,,,,33.0,120,[ 0.890625],,
1203,1203,ward,svc_l1,,,,,tangent,,,,33.0,120,[ 0.83125],,
1204,1204,ward,svc_l2,,,,,tangent,,,,33.0,120,[ 0.915625],,
1205,1205,ward,ridge,,,,,tangent,,,,33.0,120,[ 0.91875],,
1206,1206,ward,svc_l1,,,,,correlation,,,,34.0,120,[ 0.7],,
1207,1207,ward,svc_l2,,,,,correlation,,,,34.0,120,[ 0.7625],,
1208,1208,ward,ridge,,,,,correlation,,,,34.0,120,[ 0.771875],,
1209,1209,ward,svc_l1,,,,,partial correlation,,,,34.0,120,[ 0.665625],,
1210,1210,ward,svc_l2,,,,,partial correlation,,,,34.0,120,[ 0.946875],,
1211,1211,ward,ridge,,,,,partial correlation,,,,34.0,120,[ 0.946875],,
1212,1212,ward,svc_l1,,,,,tangent,,,,34.0,120,[ 0.815625],,
1213,1213,ward,svc_l2,,,,,tangent,,,,34.0,120,[ 0.925],,
1214,1214,ward,ridge,,,,,tangent,,,,34.0,120,[ 0.925],,
1215,1215,ward,svc_l1,,,,,correlation,,,,35.0,120,[ 0.75],,
