,atlas,classifier,dataset,measure,scores
14934,aal_spm12,svc_l1,cobre,partial correlation,0.465625
14935,aal_spm12,svc_l2,cobre,partial correlation,0.871875
14936,aal_spm12,ridge,cobre,partial correlation,0.878125
14937,aal_spm12,svc_l1,cobre,tangent,0.65625
14938,aal_spm12,svc_l2,cobre,tangent,0.9125
14939,aal_spm12,ridge,cobre,tangent,0.9125
14940,basc_scale122,svc_l1,cobre,correlation,0.75625
14941,basc_scale122,svc_l2,cobre,correlation,0.8125
14942,basc_scale122,ridge,cobre,correlation,0.8125
14943,basc_scale122,svc_l1,cobre,partial correlation,0.7625
14944,basc_scale122,svc_l2,cobre,partial correlation,0.94375
14945,basc_scale122,ridge,cobre,partial correlation,0.94375
14946,basc_scale122,svc_l1,cobre,tangent,0.765625
14947,basc_scale122,svc_l2,cobre,tangent,0.940625
14948,basc_scale122,ridge,cobre,tangent,0.94375
14949,ho_cort_symm_split,svc_l1,cobre,correlation,0.65625
14950,ho_cort_symm_split,svc_l2,cobre,correlation,0.646875
14951,ho_cort_symm_split,ridge,cobre,correlation,0.646875
14952,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.64375
14953,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.68125
14954,ho_cort_symm_split,ridge,cobre,partial correlation,0.68125
14955,ho_cort_symm_split,svc_l1,cobre,tangent,0.54375
14956,ho_cort_symm_split,svc_l2,cobre,tangent,0.640625
14957,ho_cort_symm_split,ridge,cobre,tangent,0.634375
14958,aal_spm12,svc_l1,cobre,correlation,0.6
14959,aal_spm12,svc_l2,cobre,correlation,0.66875
14960,aal_spm12,ridge,cobre,correlation,0.6375
14961,aal_spm12,svc_l1,cobre,partial correlation,0.396875
14962,aal_spm12,svc_l2,cobre,partial correlation,0.775
14963,aal_spm12,ridge,cobre,partial correlation,0.778125
14964,aal_spm12,svc_l1,cobre,tangent,0.5
14965,aal_spm12,svc_l2,cobre,tangent,0.7125
14966,aal_spm12,ridge,cobre,tangent,0.7125
14967,basc_scale122,svc_l1,cobre,correlation,0.553125
14968,basc_scale122,svc_l2,cobre,correlation,0.646875
14969,basc_scale122,ridge,cobre,correlation,0.646875
14970,basc_scale122,svc_l1,cobre,partial correlation,0.64375
14971,basc_scale122,svc_l2,cobre,partial correlation,0.80625
14972,basc_scale122,ridge,cobre,partial correlation,0.80625
14973,basc_scale122,svc_l1,cobre,tangent,0.6125
14974,basc_scale122,svc_l2,cobre,tangent,0.721875
14975,basc_scale122,ridge,cobre,tangent,0.715625
14976,ho_cort_symm_split,svc_l1,cobre,correlation,0.61875
14977,ho_cort_symm_split,svc_l2,cobre,correlation,0.66875
14978,ho_cort_symm_split,ridge,cobre,correlation,0.65625
14979,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.575
14980,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.60625
14981,ho_cort_symm_split,ridge,cobre,partial correlation,0.609375
14982,ho_cort_symm_split,svc_l1,cobre,tangent,0.64375
14983,ho_cort_symm_split,svc_l2,cobre,tangent,0.69375
14984,ho_cort_symm_split,ridge,cobre,tangent,0.690625
14985,aal_spm12,svc_l1,cobre,correlation,0.615625
14986,aal_spm12,svc_l2,cobre,correlation,0.63125
14987,aal_spm12,ridge,cobre,correlation,0.628125
14988,aal_spm12,svc_l1,cobre,partial correlation,0.56875
14989,aal_spm12,svc_l2,cobre,partial correlation,0.60625
14990,aal_spm12,ridge,cobre,partial correlation,0.60625
14991,aal_spm12,svc_l1,cobre,tangent,0.653125
14992,aal_spm12,svc_l2,cobre,tangent,0.703125
14993,aal_spm12,ridge,cobre,tangent,0.70625
14994,basc_scale122,svc_l1,cobre,correlation,0.609375
14995,basc_scale122,svc_l2,cobre,correlation,0.603125
14996,basc_scale122,ridge,cobre,correlation,0.60625
14997,basc_scale122,svc_l1,cobre,partial correlation,0.55
14998,basc_scale122,svc_l2,cobre,partial correlation,0.6875
14999,basc_scale122,ridge,cobre,partial correlation,0.6875
15000,basc_scale122,svc_l1,cobre,tangent,0.68125
15001,basc_scale122,svc_l2,cobre,tangent,0.721875
15002,basc_scale122,ridge,cobre,tangent,0.725
15003,ho_cort_symm_split,svc_l1,cobre,correlation,0.728125
15004,ho_cort_symm_split,svc_l2,cobre,correlation,0.753125
15005,ho_cort_symm_split,ridge,cobre,correlation,0.7375
15006,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.58125
15007,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.76875
15008,ho_cort_symm_split,ridge,cobre,partial correlation,0.76875
15009,ho_cort_symm_split,svc_l1,cobre,tangent,0.740625
15010,ho_cort_symm_split,svc_l2,cobre,tangent,0.7875
15011,ho_cort_symm_split,ridge,cobre,tangent,0.778125
15012,aal_spm12,svc_l1,cobre,correlation,0.68125
15013,aal_spm12,svc_l2,cobre,correlation,0.73125
15014,aal_spm12,ridge,cobre,correlation,0.728125
15015,aal_spm12,svc_l1,cobre,partial correlation,0.546875
15016,aal_spm12,svc_l2,cobre,partial correlation,0.809375
15017,aal_spm12,ridge,cobre,partial correlation,0.8125
15018,aal_spm12,svc_l1,cobre,tangent,0.659375
15019,aal_spm12,svc_l2,cobre,tangent,0.85625
15020,aal_spm12,ridge,cobre,tangent,0.853125
15021,basc_scale122,svc_l1,cobre,correlation,0.634375
15022,basc_scale122,svc_l2,cobre,correlation,0.759375
15023,basc_scale122,ridge,cobre,correlation,0.759375
15024,basc_scale122,svc_l1,cobre,partial correlation,0.715625
15025,basc_scale122,svc_l2,cobre,partial correlation,0.79375
15026,basc_scale122,ridge,cobre,partial correlation,0.79375
15027,basc_scale122,svc_l1,cobre,tangent,0.840625
15028,basc_scale122,svc_l2,cobre,tangent,0.84375
15029,basc_scale122,ridge,cobre,tangent,0.84375
15030,ho_cort_symm_split,svc_l1,cobre,correlation,0.65625
15031,ho_cort_symm_split,svc_l2,cobre,correlation,0.684375
15032,ho_cort_symm_split,ridge,cobre,correlation,0.690625
15033,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.5125
15034,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.584375
15035,ho_cort_symm_split,ridge,cobre,partial correlation,0.584375
15036,ho_cort_symm_split,svc_l1,cobre,tangent,0.5625
15037,ho_cort_symm_split,svc_l2,cobre,tangent,0.6875
15038,ho_cort_symm_split,ridge,cobre,tangent,0.6875
15039,aal_spm12,svc_l1,cobre,correlation,0.578125
15040,aal_spm12,svc_l2,cobre,correlation,0.703125
15041,aal_spm12,ridge,cobre,correlation,0.678125
15042,aal_spm12,svc_l1,cobre,partial correlation,0.609375
15043,aal_spm12,svc_l2,cobre,partial correlation,0.825
15044,aal_spm12,ridge,cobre,partial correlation,0.825
15045,aal_spm12,svc_l1,cobre,tangent,0.6875
15046,aal_spm12,svc_l2,cobre,tangent,0.7875
15047,aal_spm12,ridge,cobre,tangent,0.796875
15048,basc_scale122,svc_l1,cobre,correlation,0.659375
15049,basc_scale122,svc_l2,cobre,correlation,0.734375
15050,basc_scale122,ridge,cobre,correlation,0.7625
15051,basc_scale122,svc_l1,cobre,partial correlation,0.49375
15052,basc_scale122,svc_l2,cobre,partial correlation,0.74375
15053,basc_scale122,ridge,cobre,partial correlation,0.740625
15054,basc_scale122,svc_l1,cobre,tangent,0.684375
15055,basc_scale122,svc_l2,cobre,tangent,0.771875
15056,basc_scale122,ridge,cobre,tangent,0.775
15057,ho_cort_symm_split,svc_l1,cobre,correlation,0.7625
15058,ho_cort_symm_split,svc_l2,cobre,correlation,0.728125
15059,ho_cort_symm_split,ridge,cobre,correlation,0.721875
15060,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.66875
15061,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.575
15062,ho_cort_symm_split,ridge,cobre,partial correlation,0.571875
15063,ho_cort_symm_split,svc_l1,cobre,tangent,0.503125
15064,ho_cort_symm_split,svc_l2,cobre,tangent,0.68125
15065,ho_cort_symm_split,ridge,cobre,tangent,0.675
15066,aal_spm12,svc_l1,cobre,correlation,0.69375
15067,aal_spm12,svc_l2,cobre,correlation,0.64375
15068,aal_spm12,ridge,cobre,correlation,0.64375
15069,aal_spm12,svc_l1,cobre,partial correlation,0.4375
15070,aal_spm12,svc_l2,cobre,partial correlation,0.684375
15071,aal_spm12,ridge,cobre,partial correlation,0.6875
15072,aal_spm12,svc_l1,cobre,tangent,0.553125
15073,aal_spm12,svc_l2,cobre,tangent,0.728125
15074,aal_spm12,ridge,cobre,tangent,0.728125
15075,basc_scale122,svc_l1,cobre,correlation,0.540625
15076,basc_scale122,svc_l2,cobre,correlation,0.596875
15077,basc_scale122,ridge,cobre,correlation,0.615625
15078,basc_scale122,svc_l1,cobre,partial correlation,0.5375
15079,basc_scale122,svc_l2,cobre,partial correlation,0.759375
15080,basc_scale122,ridge,cobre,partial correlation,0.759375
15081,basc_scale122,svc_l1,cobre,tangent,0.684375
15082,basc_scale122,svc_l2,cobre,tangent,0.765625
15083,basc_scale122,ridge,cobre,tangent,0.7625
15084,ho_cort_symm_split,svc_l1,cobre,correlation,0.671875
15085,ho_cort_symm_split,svc_l2,cobre,correlation,0.7125
15086,ho_cort_symm_split,ridge,cobre,correlation,0.715625
15087,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.46875
15088,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.684375
15089,ho_cort_symm_split,ridge,cobre,partial correlation,0.684375
15090,ho_cort_symm_split,svc_l1,cobre,tangent,0.521875
15091,ho_cort_symm_split,svc_l2,cobre,tangent,0.74375
15092,ho_cort_symm_split,ridge,cobre,tangent,0.74375
15093,aal_spm12,svc_l1,cobre,correlation,0.69375
15094,aal_spm12,svc_l2,cobre,correlation,0.690625
15095,aal_spm12,ridge,cobre,correlation,0.69375
15096,aal_spm12,svc_l1,cobre,partial correlation,0.465625
15097,aal_spm12,svc_l2,cobre,partial correlation,0.784375
15098,aal_spm12,ridge,cobre,partial correlation,0.784375
15099,aal_spm12,svc_l1,cobre,tangent,0.49375
15100,aal_spm12,svc_l2,cobre,tangent,0.79375
15101,aal_spm12,ridge,cobre,tangent,0.796875
15102,basc_scale122,svc_l1,cobre,correlation,0.6875
15103,basc_scale122,svc_l2,cobre,correlation,0.771875
15104,basc_scale122,ridge,cobre,correlation,0.753125
15105,basc_scale122,svc_l1,cobre,partial correlation,0.61875
15106,basc_scale122,svc_l2,cobre,partial correlation,0.821875
15107,basc_scale122,ridge,cobre,partial correlation,0.821875
15108,basc_scale122,svc_l1,cobre,tangent,0.78125
15109,basc_scale122,svc_l2,cobre,tangent,0.821875
15110,basc_scale122,ridge,cobre,tangent,0.821875
15111,ho_cort_symm_split,svc_l1,cobre,correlation,0.640625
15112,ho_cort_symm_split,svc_l2,cobre,correlation,0.728125
15113,ho_cort_symm_split,ridge,cobre,correlation,0.715625
15114,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.609375
15115,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.765625
15116,ho_cort_symm_split,ridge,cobre,partial correlation,0.765625
15117,ho_cort_symm_split,svc_l1,cobre,tangent,0.5625
15118,ho_cort_symm_split,svc_l2,cobre,tangent,0.8125
15119,ho_cort_symm_split,ridge,cobre,tangent,0.809375
15120,aal_spm12,svc_l1,cobre,correlation,0.665625
15121,aal_spm12,svc_l2,cobre,correlation,0.76875
15122,aal_spm12,ridge,cobre,correlation,0.765625
15123,aal_spm12,svc_l1,cobre,partial correlation,0.509375
15124,aal_spm12,svc_l2,cobre,partial correlation,0.80625
15125,aal_spm12,ridge,cobre,partial correlation,0.80625
15126,aal_spm12,svc_l1,cobre,tangent,0.675
15127,aal_spm12,svc_l2,cobre,tangent,0.828125
15128,aal_spm12,ridge,cobre,tangent,0.828125
15129,basc_scale122,svc_l1,cobre,correlation,0.6875
15130,basc_scale122,svc_l2,cobre,correlation,0.76875
15131,basc_scale122,ridge,cobre,correlation,0.76875
15132,basc_scale122,svc_l1,cobre,partial correlation,0.625
15133,basc_scale122,svc_l2,cobre,partial correlation,0.709375
15134,basc_scale122,ridge,cobre,partial correlation,0.70625
15135,basc_scale122,svc_l1,cobre,tangent,0.59375
15136,basc_scale122,svc_l2,cobre,tangent,0.825
15137,basc_scale122,ridge,cobre,tangent,0.83125
15138,ho_cort_symm_split,svc_l1,cobre,correlation,0.778125
15139,ho_cort_symm_split,svc_l2,cobre,correlation,0.753125
15140,ho_cort_symm_split,ridge,cobre,correlation,0.7625
15141,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.7125
15142,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.66875
15143,ho_cort_symm_split,ridge,cobre,partial correlation,0.66875
15144,ho_cort_symm_split,svc_l1,cobre,tangent,0.784375
15145,ho_cort_symm_split,svc_l2,cobre,tangent,0.7875
15146,ho_cort_symm_split,ridge,cobre,tangent,0.7875
15147,aal_spm12,svc_l1,cobre,correlation,0.81875
15148,aal_spm12,svc_l2,cobre,correlation,0.828125
15149,aal_spm12,ridge,cobre,correlation,0.840625
15150,aal_spm12,svc_l1,cobre,partial correlation,0.559375
15151,aal_spm12,svc_l2,cobre,partial correlation,0.85625
15152,aal_spm12,ridge,cobre,partial correlation,0.85625
15153,aal_spm12,svc_l1,cobre,tangent,0.584375
15154,aal_spm12,svc_l2,cobre,tangent,0.88125
15155,aal_spm12,ridge,cobre,tangent,0.88125
15156,basc_scale122,svc_l1,cobre,correlation,0.75625
15157,basc_scale122,svc_l2,cobre,correlation,0.8
15158,basc_scale122,ridge,cobre,correlation,0.7875
15159,basc_scale122,svc_l1,cobre,partial correlation,0.584375
15160,basc_scale122,svc_l2,cobre,partial correlation,0.878125
15161,basc_scale122,ridge,cobre,partial correlation,0.878125
15162,basc_scale122,svc_l1,cobre,tangent,0.678125
15163,basc_scale122,svc_l2,cobre,tangent,0.91875
15164,basc_scale122,ridge,cobre,tangent,0.91875
15165,ho_cort_symm_split,svc_l1,cobre,correlation,0.696875
15166,ho_cort_symm_split,svc_l2,cobre,correlation,0.7
15167,ho_cort_symm_split,ridge,cobre,correlation,0.690625
15168,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.5375
15169,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.740625
15170,ho_cort_symm_split,ridge,cobre,partial correlation,0.7375
15171,ho_cort_symm_split,svc_l1,cobre,tangent,0.5625
15172,ho_cort_symm_split,svc_l2,cobre,tangent,0.775
15173,ho_cort_symm_split,ridge,cobre,tangent,0.771875
15174,aal_spm12,svc_l1,cobre,correlation,0.7875
15175,aal_spm12,svc_l2,cobre,correlation,0.834375
15176,aal_spm12,ridge,cobre,correlation,0.825
15177,aal_spm12,svc_l1,cobre,partial correlation,0.35625
15178,aal_spm12,svc_l2,cobre,partial correlation,0.8
15179,aal_spm12,ridge,cobre,partial correlation,0.8
15180,aal_spm12,svc_l1,cobre,tangent,0.6125
15181,aal_spm12,svc_l2,cobre,tangent,0.91875
15182,aal_spm12,ridge,cobre,tangent,0.91875
15183,basc_scale122,svc_l1,cobre,correlation,0.640625
15184,basc_scale122,svc_l2,cobre,correlation,0.809375
15185,basc_scale122,ridge,cobre,correlation,0.80625
15186,basc_scale122,svc_l1,cobre,partial correlation,0.6375
15187,basc_scale122,svc_l2,cobre,partial correlation,0.88125
15188,basc_scale122,ridge,cobre,partial correlation,0.884375
15189,basc_scale122,svc_l1,cobre,tangent,0.809375
15190,basc_scale122,svc_l2,cobre,tangent,0.909375
15191,basc_scale122,ridge,cobre,tangent,0.909375
15192,ho_cort_symm_split,svc_l1,cobre,correlation,0.590625
15193,ho_cort_symm_split,svc_l2,cobre,correlation,0.746875
15194,ho_cort_symm_split,ridge,cobre,correlation,0.7375
15195,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.65625
15196,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.69375
15197,ho_cort_symm_split,ridge,cobre,partial correlation,0.69375
15198,ho_cort_symm_split,svc_l1,cobre,tangent,0.55625
15199,ho_cort_symm_split,svc_l2,cobre,tangent,0.728125
15200,ho_cort_symm_split,ridge,cobre,tangent,0.728125
15201,aal_spm12,svc_l1,cobre,correlation,0.69375
15202,aal_spm12,svc_l2,cobre,correlation,0.771875
15203,aal_spm12,ridge,cobre,correlation,0.76875
15204,aal_spm12,svc_l1,cobre,partial correlation,0.58125
15205,aal_spm12,svc_l2,cobre,partial correlation,0.753125
15206,aal_spm12,ridge,cobre,partial correlation,0.75
15207,aal_spm12,svc_l1,cobre,tangent,0.715625
15208,aal_spm12,svc_l2,cobre,tangent,0.825
15209,aal_spm12,ridge,cobre,tangent,0.828125
15210,basc_scale122,svc_l1,cobre,correlation,0.60625
15211,basc_scale122,svc_l2,cobre,correlation,0.7125
15212,basc_scale122,ridge,cobre,correlation,0.703125
15213,basc_scale122,svc_l1,cobre,partial correlation,0.5
15214,basc_scale122,svc_l2,cobre,partial correlation,0.684375
15215,basc_scale122,ridge,cobre,partial correlation,0.684375
15216,basc_scale122,svc_l1,cobre,tangent,0.659375
15217,basc_scale122,svc_l2,cobre,tangent,0.778125
15218,basc_scale122,ridge,cobre,tangent,0.778125
15219,ho_cort_symm_split,svc_l1,cobre,correlation,0.815625
15220,ho_cort_symm_split,svc_l2,cobre,correlation,0.821875
15221,ho_cort_symm_split,ridge,cobre,correlation,0.825
15222,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.640625
15223,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.65
15224,ho_cort_symm_split,ridge,cobre,partial correlation,0.65
15225,ho_cort_symm_split,svc_l1,cobre,tangent,0.671875
15226,ho_cort_symm_split,svc_l2,cobre,tangent,0.796875
15227,ho_cort_symm_split,ridge,cobre,tangent,0.796875
15228,aal_spm12,svc_l1,cobre,correlation,0.6875
15229,aal_spm12,svc_l2,cobre,correlation,0.85
15230,aal_spm12,ridge,cobre,correlation,0.859375
15231,aal_spm12,svc_l1,cobre,partial correlation,0.5625
15232,aal_spm12,svc_l2,cobre,partial correlation,0.825
15233,aal_spm12,ridge,cobre,partial correlation,0.83125
15234,aal_spm12,svc_l1,cobre,tangent,0.55625
15235,aal_spm12,svc_l2,cobre,tangent,0.965625
15236,aal_spm12,ridge,cobre,tangent,0.9625
15237,basc_scale122,svc_l1,cobre,correlation,0.7875
15238,basc_scale122,svc_l2,cobre,correlation,0.81875
15239,basc_scale122,ridge,cobre,correlation,0.83125
15240,basc_scale122,svc_l1,cobre,partial correlation,0.603125
15241,basc_scale122,svc_l2,cobre,partial correlation,0.865625
15242,basc_scale122,ridge,cobre,partial correlation,0.8625
15243,basc_scale122,svc_l1,cobre,tangent,0.7125
15244,basc_scale122,svc_l2,cobre,tangent,0.8875
15245,basc_scale122,ridge,cobre,tangent,0.884375
15246,ho_cort_symm_split,svc_l1,cobre,correlation,0.55625
15247,ho_cort_symm_split,svc_l2,cobre,correlation,0.528125
15248,ho_cort_symm_split,ridge,cobre,correlation,0.5625
15249,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.6375
15250,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.715625
15251,ho_cort_symm_split,ridge,cobre,partial correlation,0.715625
15252,ho_cort_symm_split,svc_l1,cobre,tangent,0.659375
15253,ho_cort_symm_split,svc_l2,cobre,tangent,0.671875
15254,ho_cort_symm_split,ridge,cobre,tangent,0.665625
15255,aal_spm12,svc_l1,cobre,correlation,0.653125
15256,aal_spm12,svc_l2,cobre,correlation,0.746875
15257,aal_spm12,ridge,cobre,correlation,0.765625
15258,aal_spm12,svc_l1,cobre,partial correlation,0.51875
15259,aal_spm12,svc_l2,cobre,partial correlation,0.759375
15260,aal_spm12,ridge,cobre,partial correlation,0.759375
15261,aal_spm12,svc_l1,cobre,tangent,0.6375
15262,aal_spm12,svc_l2,cobre,tangent,0.784375
15263,aal_spm12,ridge,cobre,tangent,0.78125
15264,basc_scale122,svc_l1,cobre,correlation,0.6875
15265,basc_scale122,svc_l2,cobre,correlation,0.74375
15266,basc_scale122,ridge,cobre,correlation,0.76875
15267,basc_scale122,svc_l1,cobre,partial correlation,0.540625
15268,basc_scale122,svc_l2,cobre,partial correlation,0.71875
15269,basc_scale122,ridge,cobre,partial correlation,0.715625
15270,basc_scale122,svc_l1,cobre,tangent,0.71875
15271,basc_scale122,svc_l2,cobre,tangent,0.8
15272,basc_scale122,ridge,cobre,tangent,0.796875
15273,ho_cort_symm_split,svc_l1,cobre,correlation,0.628125
15274,ho_cort_symm_split,svc_l2,cobre,correlation,0.7125
15275,ho_cort_symm_split,ridge,cobre,correlation,0.73125
15276,ho_cort_symm_split,svc_l1,cobre,partial correlation,0.5
15277,ho_cort_symm_split,svc_l2,cobre,partial correlation,0.70625
15278,ho_cort_symm_split,ridge,cobre,partial correlation,0.70625
15279,ho_cort_symm_split,svc_l1,cobre,tangent,0.5625
15280,ho_cort_symm_split,svc_l2,cobre,tangent,0.79375
15281,ho_cort_symm_split,ridge,cobre,tangent,0.7875
15282,aal_spm12,svc_l1,cobre,correlation,0.73125
15283,aal_spm12,svc_l2,cobre,correlation,0.75
15284,aal_spm12,ridge,cobre,correlation,0.75
15285,aal_spm12,svc_l1,cobre,partial correlation,0.490625
15286,aal_spm12,svc_l2,cobre,partial correlation,0.803125
15287,aal_spm12,ridge,cobre,partial correlation,0.803125
15288,aal_spm12,svc_l1,cobre,tangent,0.65625
15289,aal_spm12,svc_l2,cobre,tangent,0.784375
15290,aal_spm12,ridge,cobre,tangent,0.78125
15291,basc_scale122,svc_l1,cobre,correlation,0.675
15292,basc_scale122,svc_l2,cobre,correlation,0.784375
15293,basc_scale122,ridge,cobre,correlation,0.7875
15294,basc_scale122,svc_l1,cobre,partial correlation,0.65
15295,basc_scale122,svc_l2,cobre,partial correlation,0.778125
15296,basc_scale122,ridge,cobre,partial correlation,0.78125
15297,basc_scale122,svc_l1,cobre,tangent,0.790625
15298,basc_scale122,svc_l2,cobre,tangent,0.821875
