,atlas,classifier,dataset,dimensionality,iter_shuffle_split,measure,n_regions,scores
825,kmeans,svc_l1,ABIDE,120,91,tangent,,[ 0.62751792]
826,kmeans,svc_l2,ABIDE,120,91,tangent,,[ 0.69528849]
827,kmeans,ridge,ABIDE,120,91,tangent,,[ 0.69375213]
828,kmeans,svc_l1,ABIDE,120,92,correlation,,[ 0.63545579]
829,kmeans,svc_l2,ABIDE,120,92,correlation,,[ 0.67275521]
830,kmeans,ridge,ABIDE,120,92,correlation,,[ 0.6663537]
831,kmeans,svc_l1,ABIDE,120,92,partial correlation,,[ 0.5470297]
832,kmeans,svc_l2,ABIDE,120,92,partial correlation,,[ 0.57417207]
833,kmeans,ridge,ABIDE,120,92,partial correlation,,[ 0.57502561]
834,kmeans,svc_l1,ABIDE,120,92,tangent,,[ 0.58919426]
835,kmeans,svc_l2,ABIDE,120,92,tangent,,[ 0.67343803]
836,kmeans,ridge,ABIDE,120,92,tangent,,[ 0.67215773]
837,kmeans,svc_l1,ABIDE,120,93,correlation,,[ 0.68735063]
838,kmeans,svc_l2,ABIDE,120,93,correlation,,[ 0.66558552]
839,kmeans,ridge,ABIDE,120,93,correlation,,[ 0.65884261]
840,kmeans,svc_l1,ABIDE,120,93,partial correlation,,[ 0.57826903]
841,kmeans,svc_l2,ABIDE,120,93,partial correlation,,[ 0.61266644]
842,kmeans,ridge,ABIDE,120,93,partial correlation,,[ 0.61480027]
843,kmeans,svc_l1,ABIDE,120,93,tangent,,[ 0.62692045]
844,kmeans,svc_l2,ABIDE,120,93,tangent,,[ 0.67036531]
845,kmeans,ridge,ABIDE,120,93,tangent,,[ 0.6700239]
846,kmeans,svc_l1,ABIDE,120,94,correlation,,[ 0.70706726]
847,kmeans,svc_l2,ABIDE,120,94,correlation,,[ 0.69255719]
848,kmeans,ridge,ABIDE,120,94,correlation,,[ 0.69366678]
849,kmeans,svc_l1,ABIDE,120,94,partial correlation,,[ 0.57169682]
850,kmeans,svc_l2,ABIDE,120,94,partial correlation,,[ 0.63246842]
851,kmeans,ridge,ABIDE,120,94,partial correlation,,[ 0.63246842]
852,kmeans,svc_l1,ABIDE,120,94,tangent,,[ 0.66054968]
853,kmeans,svc_l2,ABIDE,120,94,tangent,,[ 0.6813759]
854,kmeans,ridge,ABIDE,120,94,tangent,,[ 0.6800956]
855,kmeans,svc_l1,ABIDE,120,95,correlation,,[ 0.66225674]
856,kmeans,svc_l2,ABIDE,120,95,correlation,,[ 0.67164561]
857,kmeans,ridge,ABIDE,120,95,correlation,,[ 0.66259816]
858,kmeans,svc_l1,ABIDE,120,95,partial correlation,,[ 0.54335951]
859,kmeans,svc_l2,ABIDE,120,95,partial correlation,,[ 0.59465688]
860,kmeans,ridge,ABIDE,120,95,partial correlation,,[ 0.59431547]
861,kmeans,svc_l1,ABIDE,120,95,tangent,,[ 0.65064869]
862,kmeans,svc_l2,ABIDE,120,95,tangent,,[ 0.65372141]
863,kmeans,ridge,ABIDE,120,95,tangent,,[ 0.65397747]
864,kmeans,svc_l1,ABIDE,120,96,correlation,,[ 0.63758962]
865,kmeans,svc_l2,ABIDE,120,96,correlation,,[ 0.63272448]
866,kmeans,ridge,ABIDE,120,96,correlation,,[ 0.62777398]
867,kmeans,svc_l1,ABIDE,120,96,partial correlation,,[ 0.60839877]
868,kmeans,svc_l2,ABIDE,120,96,partial correlation,,[ 0.61710481]
869,kmeans,ridge,ABIDE,120,96,partial correlation,,[ 0.6204336]
870,kmeans,svc_l1,ABIDE,120,96,tangent,,[ 0.62196996]
871,kmeans,svc_l2,ABIDE,120,96,tangent,,[ 0.65150222]
872,kmeans,ridge,ABIDE,120,96,tangent,,[ 0.65064869]
873,kmeans,svc_l1,ABIDE,120,97,correlation,,[ 0.63673609]
874,kmeans,svc_l2,ABIDE,120,97,correlation,,[ 0.67232844]
875,kmeans,ridge,ABIDE,120,97,correlation,,[ 0.65790372]
876,kmeans,svc_l1,ABIDE,120,97,partial correlation,,[ 0.59457153]
877,kmeans,svc_l2,ABIDE,120,97,partial correlation,,[ 0.64988051]
878,kmeans,ridge,ABIDE,120,97,partial correlation,,[ 0.65158757]
879,kmeans,svc_l1,ABIDE,120,97,tangent,,[ 0.66601229]
880,kmeans,svc_l2,ABIDE,120,97,tangent,,[ 0.69452031]
881,kmeans,ridge,ABIDE,120,97,tangent,,[ 0.69452031]
882,kmeans,svc_l1,ABIDE,120,98,correlation,,[ 0.6180437]
883,kmeans,svc_l2,ABIDE,120,98,correlation,,[ 0.66396381]
884,kmeans,ridge,ABIDE,120,98,correlation,,[ 0.6573916]
885,kmeans,svc_l1,ABIDE,120,98,partial correlation,,[ 0.62581086]
886,kmeans,svc_l2,ABIDE,120,98,partial correlation,,[ 0.62009218]
887,kmeans,ridge,ABIDE,120,98,partial correlation,,[ 0.62111642]
888,kmeans,svc_l1,ABIDE,120,98,tangent,,[ 0.65576989]
889,kmeans,svc_l2,ABIDE,120,98,tangent,,[ 0.68914305]
890,kmeans,ridge,ABIDE,120,98,tangent,,[ 0.68658245]
891,kmeans,svc_l1,ABIDE,120,99,correlation,,[ 0.66917037]
892,kmeans,svc_l2,ABIDE,120,99,correlation,,[ 0.62965176]
893,kmeans,ridge,ABIDE,120,99,correlation,,[ 0.61445886]
894,kmeans,svc_l1,ABIDE,120,99,partial correlation,,[ 0.61002048]
895,kmeans,svc_l2,ABIDE,120,99,partial correlation,,[ 0.62009218]
896,kmeans,ridge,ABIDE,120,99,partial correlation,,[ 0.62086036]
897,kmeans,svc_l1,ABIDE,120,99,tangent,,[ 0.59098668]
898,kmeans,svc_l2,ABIDE,120,99,tangent,,[ 0.63545579]
899,kmeans,ridge,ABIDE,120,99,tangent,,[ 0.63255377]
0,ward,svc_l1,ABIDE,120,0,correlation,,[ 0.63528508]
1,ward,svc_l2,ABIDE,120,0,correlation,,[ 0.66311028]
2,ward,ridge,ABIDE,120,0,correlation,,[ 0.65141687]
3,ward,svc_l1,ABIDE,120,0,partial correlation,,[ 0.57067258]
4,ward,svc_l2,ABIDE,120,0,partial correlation,,[ 0.60942301]
5,ward,ridge,ABIDE,120,0,partial correlation,,[ 0.61044725]
6,ward,svc_l1,ABIDE,120,0,tangent,,[ 0.65124616]
7,ward,svc_l2,ABIDE,120,0,tangent,,[ 0.66430522]
8,ward,ridge,ABIDE,120,0,tangent,,[ 0.66148856]
9,ward,svc_l1,ABIDE,120,1,correlation,,[ 0.59354729]
10,ward,svc_l2,ABIDE,120,1,correlation,,[ 0.6460396]
11,ward,ridge,ABIDE,120,1,correlation,,[ 0.63869921]
12,ward,svc_l1,ABIDE,120,1,partial correlation,,[ 0.57220895]
13,ward,svc_l2,ABIDE,120,1,partial correlation,,[ 0.59294981]
14,ward,ridge,ABIDE,120,1,partial correlation,,[ 0.59337658]
15,ward,svc_l1,ABIDE,120,1,tangent,,[ 0.61710481]
16,ward,svc_l2,ABIDE,120,1,tangent,,[ 0.6713042]
17,ward,ridge,ABIDE,120,1,tangent,,[ 0.67036531]
18,ward,svc_l1,ABIDE,120,2,correlation,,[ 0.61121543]
19,ward,svc_l2,ABIDE,120,2,correlation,,[ 0.64885626]
20,ward,ridge,ABIDE,120,2,correlation,,[ 0.63929669]
21,ward,svc_l1,ABIDE,120,2,partial correlation,,[ 0.60011949]
22,ward,svc_l2,ABIDE,120,2,partial correlation,,[ 0.68717992]
23,ward,ridge,ABIDE,120,2,partial correlation,,[ 0.68888699]
24,ward,svc_l1,ABIDE,120,2,tangent,,[ 0.68001024]
25,ward,svc_l2,ABIDE,120,2,tangent,,[ 0.74982929]
26,ward,ridge,ABIDE,120,2,tangent,,[ 0.74701263]
27,ward,svc_l1,ABIDE,120,3,correlation,,[ 0.59704677]
28,ward,svc_l2,ABIDE,120,3,correlation,,[ 0.6092523]
29,ward,ridge,ABIDE,120,3,correlation,,[ 0.60327757]
30,ward,svc_l1,ABIDE,120,3,partial correlation,,[ 0.61198361]
31,ward,svc_l2,ABIDE,120,3,partial correlation,,[ 0.62359167]
32,ward,ridge,ABIDE,120,3,partial correlation,,[ 0.62410379]
33,ward,svc_l1,ABIDE,120,3,tangent,,[ 0.69597132]
34,ward,svc_l2,ABIDE,120,3,tangent,,[ 0.68146125]
35,ward,ridge,ABIDE,120,3,tangent,,[ 0.68205872]
36,ward,svc_l1,ABIDE,120,4,correlation,,[ 0.65926938]
37,ward,svc_l2,ABIDE,120,4,correlation,,[ 0.65619665]
38,ward,ridge,ABIDE,120,4,correlation,,[ 0.6535507]
39,ward,svc_l1,ABIDE,120,4,partial correlation,,[ 0.60037555]
40,ward,svc_l2,ABIDE,120,4,partial correlation,,[ 0.66908501]
41,ward,ridge,ABIDE,120,4,partial correlation,,[ 0.67045067]
42,ward,svc_l1,ABIDE,120,4,tangent,,[ 0.63434619]
43,ward,svc_l2,ABIDE,120,4,tangent,,[ 0.68965517]
44,ward,ridge,ABIDE,120,4,tangent,,[ 0.68939911]
45,ward,svc_l1,ABIDE,120,5,correlation,,[ 0.61642199]
46,ward,svc_l2,ABIDE,120,5,correlation,,[ 0.67676681]
47,ward,ridge,ABIDE,120,5,correlation,,[ 0.65773301]
48,ward,svc_l1,ABIDE,120,5,partial correlation,,[ 0.57024582]
49,ward,svc_l2,ABIDE,120,5,partial correlation,,[ 0.61181291]
50,ward,ridge,ABIDE,120,5,partial correlation,,[ 0.61113008]
51,ward,svc_l1,ABIDE,120,5,tangent,,[ 0.55872311]
52,ward,svc_l2,ABIDE,120,5,tangent,,[ 0.66584158]
53,ward,ridge,ABIDE,120,5,tangent,,[ 0.66404916]
54,ward,svc_l1,ABIDE,120,6,correlation,,[ 0.6255548]
55,ward,svc_l2,ABIDE,120,6,correlation,,[ 0.61864117]
56,ward,ridge,ABIDE,120,6,correlation,,[ 0.6052407]
57,ward,svc_l1,ABIDE,120,6,partial correlation,,[ 0.55462615]
58,ward,svc_l2,ABIDE,120,6,partial correlation,,[ 0.6255548]
59,ward,ridge,ABIDE,120,6,partial correlation,,[ 0.62657904]
60,ward,svc_l1,ABIDE,120,6,tangent,,[ 0.57041652]
61,ward,svc_l2,ABIDE,120,6,tangent,,[ 0.64885626]
62,ward,ridge,ABIDE,120,6,tangent,,[ 0.64766132]
63,ward,svc_l1,ABIDE,120,7,correlation,,[ 0.62239672]
64,ward,svc_l2,ABIDE,120,7,correlation,,[ 0.6497098]
65,ward,ridge,ABIDE,120,7,correlation,,[ 0.63306589]
66,ward,svc_l1,ABIDE,120,7,partial correlation,,[ 0.5812564]
67,ward,svc_l2,ABIDE,120,7,partial correlation,,[ 0.60592352]
68,ward,ridge,ABIDE,120,7,partial correlation,,[ 0.60626494]
69,ward,svc_l1,ABIDE,120,7,tangent,,[ 0.57852509]
70,ward,svc_l2,ABIDE,120,7,tangent,,[ 0.66396381]
71,ward,ridge,ABIDE,120,7,tangent,,[ 0.66208604]
72,ward,svc_l1,ABIDE,120,8,correlation,,[ 0.60882554]
73,ward,svc_l2,ABIDE,120,8,correlation,,[ 0.66720724]
74,ward,ridge,ABIDE,120,8,correlation,,[ 0.66225674]
75,ward,svc_l1,ABIDE,120,8,partial correlation,,[ 0.64390577]
76,ward,svc_l2,ABIDE,120,8,partial correlation,,[ 0.67582793]
77,ward,ridge,ABIDE,120,8,partial correlation,,[ 0.67480369]
78,ward,svc_l1,ABIDE,120,8,tangent,,[ 0.65517241]
79,ward,svc_l2,ABIDE,120,8,tangent,,[ 0.70757938]
80,ward,ridge,ABIDE,120,8,tangent,,[ 0.70732332]
81,ward,svc_l1,ABIDE,120,9,correlation,,[ 0.63750427]
82,ward,svc_l2,ABIDE,120,9,correlation,,[ 0.66174462]
83,ward,ridge,ABIDE,120,9,correlation,,[ 0.65039263]
84,ward,svc_l1,ABIDE,120,9,partial correlation,,[ 0.60856948]
85,ward,svc_l2,ABIDE,120,9,partial correlation,,[ 0.6674633]
86,ward,ridge,ABIDE,120,9,partial correlation,,[ 0.66831683]
87,ward,svc_l1,ABIDE,120,9,tangent,,[ 0.64979515]
88,ward,svc_l2,ABIDE,120,9,tangent,,[ 0.68931376]
89,ward,ridge,ABIDE,120,9,tangent,,[ 0.690338]
90,ward,svc_l1,ABIDE,120,10,correlation,,[ 0.52697166]
91,ward,svc_l2,ABIDE,120,10,correlation,,[ 0.57707409]
92,ward,ridge,ABIDE,120,10,correlation,,[ 0.57314783]
93,ward,svc_l1,ABIDE,120,10,partial correlation,,[ 0.55104131]
94,ward,svc_l2,ABIDE,120,10,partial correlation,,[ 0.60489928]
95,ward,ridge,ABIDE,120,10,partial correlation,,[ 0.60643564]
96,ward,svc_l1,ABIDE,120,10,tangent,,[ 0.63605326]
97,ward,svc_l2,ABIDE,120,10,tangent,,[ 0.61693411]
98,ward,ridge,ABIDE,120,10,tangent,,[ 0.61855582]
99,ward,svc_l1,ABIDE,120,11,correlation,,[ 0.67019461]
100,ward,svc_l2,ABIDE,120,11,correlation,,[ 0.67147491]
101,ward,ridge,ABIDE,120,11,correlation,,[ 0.65653807]
102,ward,svc_l1,ABIDE,120,11,partial correlation,,[ 0.61966541]
103,ward,svc_l2,ABIDE,120,11,partial correlation,,[ 0.67616934]
104,ward,ridge,ABIDE,120,11,partial correlation,,[ 0.67762035]
105,ward,svc_l1,ABIDE,120,11,tangent,,[ 0.642028]
106,ward,svc_l2,ABIDE,120,11,tangent,,[ 0.71841926]
107,ward,ridge,ABIDE,120,11,tangent,,[ 0.71398088]
108,ward,svc_l1,ABIDE,120,12,correlation,,[ 0.61940935]
109,ward,svc_l2,ABIDE,120,12,correlation,,[ 0.61113008]
110,ward,ridge,ABIDE,120,12,correlation,,[ 0.58449983]
111,ward,svc_l1,ABIDE,120,12,partial correlation,,[ 0.64988051]
112,ward,svc_l2,ABIDE,120,12,partial correlation,,[ 0.6460396]
113,ward,ridge,ABIDE,120,12,partial correlation,,[ 0.64501536]
114,ward,svc_l1,ABIDE,120,12,tangent,,[ 0.62589621]
115,ward,svc_l2,ABIDE,120,12,tangent,,[ 0.67429157]
116,ward,ridge,ABIDE,120,12,tangent,,[ 0.6751451]
117,ward,svc_l1,ABIDE,120,13,correlation,,[ 0.6218846]
118,ward,svc_l2,ABIDE,120,13,correlation,,[ 0.64356436]
119,ward,ridge,ABIDE,120,13,correlation,,[ 0.6421987]
120,ward,svc_l1,ABIDE,120,13,partial correlation,,[ 0.56691704]
121,ward,svc_l2,ABIDE,120,13,partial correlation,,[ 0.63409013]
122,ward,ridge,ABIDE,120,13,partial correlation,,[ 0.63417549]
123,ward,svc_l1,ABIDE,120,13,tangent,,[ 0.58373165]
124,ward,svc_l2,ABIDE,120,13,tangent,,[ 0.67173097]
125,ward,ridge,ABIDE,120,13,tangent,,[ 0.67301127]
126,ward,svc_l1,ABIDE,120,14,correlation,,[ 0.59141345]
127,ward,svc_l2,ABIDE,120,14,correlation,,[ 0.65850119]
128,ward,ridge,ABIDE,120,14,correlation,,[ 0.65534312]
129,ward,svc_l1,ABIDE,120,14,partial correlation,,[ 0.58526801]
130,ward,svc_l2,ABIDE,120,14,partial correlation,,[ 0.60378969]
131,ward,ridge,ABIDE,120,14,partial correlation,,[ 0.60635029]
132,ward,svc_l1,ABIDE,120,14,tangent,,[ 0.63315125]
133,ward,svc_l2,ABIDE,120,14,tangent,,[ 0.69998293]
134,ward,ridge,ABIDE,120,14,tangent,,[ 0.70049505]
135,ward,svc_l1,ABIDE,120,15,correlation,,[ 0.61232503]
136,ward,svc_l2,ABIDE,120,15,correlation,,[ 0.65935473]
137,ward,ridge,ABIDE,120,15,correlation,,[ 0.65850119]
138,ward,svc_l1,ABIDE,120,15,partial correlation,,[ 0.64749061]
139,ward,svc_l2,ABIDE,120,15,partial correlation,,[ 0.66942643]
140,ward,ridge,ABIDE,120,15,partial correlation,,[ 0.67062137]
141,ward,svc_l1,ABIDE,120,15,tangent,,[ 0.69648344]
142,ward,svc_l2,ABIDE,120,15,tangent,,[ 0.71773643]
143,ward,ridge,ABIDE,120,15,tangent,,[ 0.7168829]
144,ward,svc_l1,ABIDE,120,16,correlation,,[ 0.68948447]
145,ward,svc_l2,ABIDE,120,16,correlation,,[ 0.74624445]
146,ward,ridge,ABIDE,120,16,correlation,,[ 0.73045408]
147,ward,svc_l1,ABIDE,120,16,partial correlation,,[ 0.59798566]
148,ward,svc_l2,ABIDE,120,16,partial correlation,,[ 0.71910208]
149,ward,ridge,ABIDE,120,16,partial correlation,,[ 0.71841926]
150,ward,svc_l1,ABIDE,120,16,tangent,,[ 0.69110618]
151,ward,svc_l2,ABIDE,120,16,tangent,,[ 0.74650051]
152,ward,ridge,ABIDE,120,16,tangent,,[ 0.74470809]
153,ward,svc_l1,ABIDE,120,17,correlation,,[ 0.65278252]
154,ward,svc_l2,ABIDE,120,17,correlation,,[ 0.66131786]
155,ward,ridge,ABIDE,120,17,correlation,,[ 0.65525777]
156,ward,svc_l1,ABIDE,120,17,partial correlation,,[ 0.50332878]
157,ward,svc_l2,ABIDE,120,17,partial correlation,,[ 0.61258109]
158,ward,ridge,ABIDE,120,17,partial correlation,,[ 0.61300785]
159,ward,svc_l1,ABIDE,120,17,tangent,,[ 0.61215432]
160,ward,svc_l2,ABIDE,120,17,tangent,,[ 0.69486173]
161,ward,ridge,ABIDE,120,17,tangent,,[ 0.69861728]
162,ward,svc_l1,ABIDE,120,18,correlation,,[ 0.56060089]
163,ward,svc_l2,ABIDE,120,18,correlation,,[ 0.62393308]
164,ward,ridge,ABIDE,120,18,correlation,,[ 0.61198361]
165,ward,svc_l1,ABIDE,120,18,partial correlation,,[ 0.55872311]
166,ward,svc_l2,ABIDE,120,18,partial correlation,,[ 0.5722943]
167,ward,ridge,ABIDE,120,18,partial correlation,,[ 0.5735746]
168,ward,svc_l1,ABIDE,120,18,tangent,,[ 0.55129737]
169,ward,svc_l2,ABIDE,120,18,tangent,,[ 0.6217139]
170,ward,ridge,ABIDE,120,18,tangent,,[ 0.61983612]
171,ward,svc_l1,ABIDE,120,19,correlation,,[ 0.65252646]
172,ward,svc_l2,ABIDE,120,19,correlation,,[ 0.66421987]
173,ward,ridge,ABIDE,120,19,correlation,,[ 0.65508706]
174,ward,svc_l1,ABIDE,120,19,partial correlation,,[ 0.56358826]
175,ward,svc_l2,ABIDE,120,19,partial correlation,,[ 0.62538409]
176,ward,ridge,ABIDE,120,19,partial correlation,,[ 0.62546944]
177,ward,svc_l1,ABIDE,120,19,tangent,,[ 0.68589962]
178,ward,svc_l2,ABIDE,120,19,tangent,,[ 0.69059406]
179,ward,ridge,ABIDE,120,19,tangent,,[ 0.68760669]
180,ward,svc_l1,ABIDE,120,20,correlation,,[ 0.67198703]
181,ward,svc_l2,ABIDE,120,20,correlation,,[ 0.65209969]
182,ward,ridge,ABIDE,120,20,correlation,,[ 0.63537043]
183,ward,svc_l1,ABIDE,120,20,partial correlation,,[ 0.57826903]
184,ward,svc_l2,ABIDE,120,20,partial correlation,,[ 0.62743257]
185,ward,ridge,ABIDE,120,20,partial correlation,,[ 0.62871287]
186,ward,svc_l1,ABIDE,120,20,tangent,,[ 0.68470468]
187,ward,svc_l2,ABIDE,120,20,tangent,,[ 0.69127689]
188,ward,ridge,ABIDE,120,20,tangent,,[ 0.69093547]
189,ward,svc_l1,ABIDE,120,21,correlation,,[ 0.64015022]
190,ward,svc_l2,ABIDE,120,21,correlation,,[ 0.65645271]
191,ward,ridge,ABIDE,120,21,correlation,,[ 0.63255377]
192,ward,svc_l1,ABIDE,120,21,partial correlation,,[ 0.54933424]
193,ward,svc_l2,ABIDE,120,21,partial correlation,,[ 0.60899624]
194,ward,ridge,ABIDE,120,21,partial correlation,,[ 0.60942301]
195,ward,svc_l1,ABIDE,120,21,tangent,,[ 0.63588255]
196,ward,svc_l2,ABIDE,120,21,tangent,,[ 0.65423353]
197,ward,ridge,ABIDE,120,21,tangent,,[ 0.65312393]
198,ward,svc_l1,ABIDE,120,22,correlation,,[ 0.65269717]
199,ward,svc_l2,ABIDE,120,22,correlation,,[ 0.6229942]
200,ward,ridge,ABIDE,120,22,correlation,,[ 0.61241038]
201,ward,svc_l1,ABIDE,120,22,partial correlation,,[ 0.57724479]
202,ward,svc_l2,ABIDE,120,22,partial correlation,,[ 0.57178218]
203,ward,ridge,ABIDE,120,22,partial correlation,,[ 0.57323319]
204,ward,svc_l1,ABIDE,120,22,tangent,,[ 0.63912598]
205,ward,svc_l2,ABIDE,120,22,tangent,,[ 0.67830318]
206,ward,ridge,ABIDE,120,22,tangent,,[ 0.67804712]
207,ward,svc_l1,ABIDE,120,23,correlation,,[ 0.57707409]
208,ward,svc_l2,ABIDE,120,23,correlation,,[ 0.61650734]
209,ward,ridge,ABIDE,120,23,correlation,,[ 0.61582451]
210,ward,svc_l1,ABIDE,120,23,partial correlation,,[ 0.63997952]
211,ward,svc_l2,ABIDE,120,23,partial correlation,,[ 0.63050529]
212,ward,ridge,ABIDE,120,23,partial correlation,,[ 0.63093206]
213,ward,svc_l1,ABIDE,120,23,tangent,,[ 0.64305224]
214,ward,svc_l2,ABIDE,120,23,tangent,,[ 0.70177535]
215,ward,ridge,ABIDE,120,23,tangent,,[ 0.70143394]
216,ward,svc_l1,ABIDE,120,24,correlation,,[ 0.61113008]
217,ward,svc_l2,ABIDE,120,24,correlation,,[ 0.60481393]
218,ward,ridge,ABIDE,120,24,correlation,,[ 0.5964493]
219,ward,svc_l1,ABIDE,120,24,partial correlation,,[ 0.60583817]
220,ward,svc_l2,ABIDE,120,24,partial correlation,,[ 0.62453056]
221,ward,ridge,ABIDE,120,24,partial correlation,,[ 0.62666439]
222,ward,svc_l1,ABIDE,120,24,tangent,,[ 0.63280983]
223,ward,svc_l2,ABIDE,120,24,tangent,,[ 0.67301127]
224,ward,ridge,ABIDE,120,24,tangent,,[ 0.6700239]
225,ward,svc_l1,ABIDE,120,25,correlation,,[ 0.63494367]
226,ward,svc_l2,ABIDE,120,25,correlation,,[ 0.6535507]
227,ward,ridge,ABIDE,120,25,correlation,,[ 0.64877091]
228,ward,svc_l1,ABIDE,120,25,partial correlation,,[ 0.53175145]
229,ward,svc_l2,ABIDE,120,25,partial correlation,,[ 0.63349266]
230,ward,ridge,ABIDE,120,25,partial correlation,,[ 0.63374872]
231,ward,svc_l1,ABIDE,120,25,tangent,,[ 0.59226699]
232,ward,svc_l2,ABIDE,120,25,tangent,,[ 0.66720724]
233,ward,ridge,ABIDE,120,25,tangent,,[ 0.6663537]
234,ward,svc_l1,ABIDE,120,26,correlation,,[ 0.61087402]
235,ward,svc_l2,ABIDE,120,26,correlation,,[ 0.63144418]
236,ward,ridge,ABIDE,120,26,correlation,,[ 0.61992147]
237,ward,svc_l1,ABIDE,120,26,partial correlation,,[ 0.57494025]
238,ward,svc_l2,ABIDE,120,26,partial correlation,,[ 0.65030727]
239,ward,ridge,ABIDE,120,26,partial correlation,,[ 0.65192899]
240,ward,svc_l1,ABIDE,120,26,tangent,,[ 0.67557187]
241,ward,svc_l2,ABIDE,120,26,tangent,,[ 0.72362581]
242,ward,ridge,ABIDE,120,26,tangent,,[ 0.72055309]
243,ward,svc_l1,ABIDE,120,27,correlation,,[ 0.65551383]
244,ward,svc_l2,ABIDE,120,27,correlation,,[ 0.7196142]
245,ward,ridge,ABIDE,120,27,correlation,,[ 0.71039604]
246,ward,svc_l1,ABIDE,120,27,partial correlation,,[ 0.62495732]
247,ward,svc_l2,ABIDE,120,27,partial correlation,,[ 0.71159099]
248,ward,ridge,ABIDE,120,27,partial correlation,,[ 0.71363947]
249,ward,svc_l1,ABIDE,120,27,tangent,,[ 0.6092523]
250,ward,svc_l2,ABIDE,120,27,tangent,,[ 0.71730966]
251,ward,ridge,ABIDE,120,27,tangent,,[ 0.71884602]
252,ward,svc_l1,ABIDE,120,28,correlation,,[ 0.61693411]
253,ward,svc_l2,ABIDE,120,28,correlation,,[ 0.67548651]
254,ward,ridge,ABIDE,120,28,correlation,,[ 0.65602595]
255,ward,svc_l1,ABIDE,120,28,partial correlation,,[ 0.54096961]
256,ward,svc_l2,ABIDE,120,28,partial correlation,,[ 0.6293957]
257,ward,ridge,ABIDE,120,28,partial correlation,,[ 0.63084671]
258,ward,svc_l1,ABIDE,120,28,tangent,,[ 0.60933766]
259,ward,svc_l2,ABIDE,120,28,tangent,,[ 0.68828952]
260,ward,ridge,ABIDE,120,28,tangent,,[ 0.68700922]
261,ward,svc_l1,ABIDE,120,29,correlation,,[ 0.6433083]
262,ward,svc_l2,ABIDE,120,29,correlation,,[ 0.67821782]
263,ward,ridge,ABIDE,120,29,correlation,,[ 0.67463298]
264,ward,svc_l1,ABIDE,120,29,partial correlation,,[ 0.64484466]
265,ward,svc_l2,ABIDE,120,29,partial correlation,,[ 0.63519973]
266,ward,ridge,ABIDE,120,29,partial correlation,,[ 0.63554114]
267,ward,svc_l1,ABIDE,120,29,tangent,,[ 0.68316832]
268,ward,svc_l2,ABIDE,120,29,tangent,,[ 0.72652783]
269,ward,ridge,ABIDE,120,29,tangent,,[ 0.72558894]
270,ward,svc_l1,ABIDE,120,30,correlation,,[ 0.59627859]
271,ward,svc_l2,ABIDE,120,30,correlation,,[ 0.62504268]
272,ward,ridge,ABIDE,120,30,correlation,,[ 0.61300785]
273,ward,svc_l1,ABIDE,120,30,partial correlation,,[ 0.55778423]
274,ward,svc_l2,ABIDE,120,30,partial correlation,,[ 0.57519631]
275,ward,ridge,ABIDE,120,30,partial correlation,,[ 0.57639126]
276,ward,svc_l1,ABIDE,120,30,tangent,,[ 0.58151246]
277,ward,svc_l2,ABIDE,120,30,tangent,,[ 0.63417549]
278,ward,ridge,ABIDE,120,30,tangent,,[ 0.63084671]
279,ward,svc_l1,ABIDE,120,31,correlation,,[ 0.6852168]
280,ward,svc_l2,ABIDE,120,31,correlation,,[ 0.71415159]
281,ward,ridge,ABIDE,120,31,correlation,,[ 0.70885968]
282,ward,svc_l1,ABIDE,120,31,partial correlation,,[ 0.60763059]
283,ward,svc_l2,ABIDE,120,31,partial correlation,,[ 0.64740526]
284,ward,ridge,ABIDE,120,31,partial correlation,,[ 0.6473199]
285,ward,svc_l1,ABIDE,120,31,tangent,,[ 0.69520314]
286,ward,svc_l2,ABIDE,120,31,tangent,,[ 0.70979857]
287,ward,ridge,ABIDE,120,31,tangent,,[ 0.71056675]
288,ward,svc_l1,ABIDE,120,32,correlation,,[ 0.62026289]
289,ward,svc_l2,ABIDE,120,32,correlation,,[ 0.64236941]
290,ward,ridge,ABIDE,120,32,correlation,,[ 0.64407648]
291,ward,svc_l1,ABIDE,120,32,partial correlation,,[ 0.47883237]
292,ward,svc_l2,ABIDE,120,32,partial correlation,,[ 0.58953568]
293,ward,ridge,ABIDE,120,32,partial correlation,,[ 0.59081598]
294,ward,svc_l1,ABIDE,120,32,tangent,,[ 0.56683168]
295,ward,svc_l2,ABIDE,120,32,tangent,,[ 0.64749061]
296,ward,ridge,ABIDE,120,32,tangent,,[ 0.64749061]
297,ward,svc_l1,ABIDE,120,33,correlation,,[ 0.65944008]
298,ward,svc_l2,ABIDE,120,33,correlation,,[ 0.66131786]
299,ward,ridge,ABIDE,120,33,correlation,,[ 0.64194264]
300,ward,svc_l1,ABIDE,120,33,partial correlation,,[ 0.58979174]
301,ward,svc_l2,ABIDE,120,33,partial correlation,,[ 0.60788665]
302,ward,ridge,ABIDE,120,33,partial correlation,,[ 0.60771594]
303,ward,svc_l1,ABIDE,120,33,tangent,,[ 0.61411745]
304,ward,svc_l2,ABIDE,120,33,tangent,,[ 0.68325367]
305,ward,ridge,ABIDE,120,33,tangent,,[ 0.68419256]
306,ward,svc_l1,ABIDE,120,34,correlation,,[ 0.61667805]
307,ward,svc_l2,ABIDE,120,34,correlation,,[ 0.64544213]
